PPOX	4	0.006009
RNPC3	6	0.000000
ZNF148	6	0.000000
ARMC8	6	0.000000
NBPF10	3	0.005269
ZNF638	2	0.003105
AKT3	6	0.000000
OSBPL10	5	0.008813
PDCD6IP	4	0.011350
TOP2B	8	0.006068
ALCAM	6	0.000000
ZNF669	7	0.010234
WDR6	9	0.003600
C3orf62	3	0.005269
ELK4	6	0.000000
OR2W3	7	0.005117
RP11-403I13.8	6	0.000000
SNED1	1	0.006242
AC012358.8	3	0.010539
CHCHD4	3	0.010539
NFYC-AS1	3	0.005269
CD52	9	0.033750
RNF2	3	0.016467
AC007383.3	6	0.000000
C2orf44	5	0.004407
PTPN23	9	0.003600
RP11-378A13.2	6	0.000000
PADI4	6	0.000000
CSF1	7	0.010874
DNTTIP2	4	0.005341
DOCK10	4	0.012018
FAM63A	7	0.005757
GK5	6	0.000000
ICA1L	6	0.000000
TRAF3IP3	1	0.006242
MTMR14	5	0.008813
EXOSC7	6	0.000000
HNRNPU-AS1	2	0.003105
KIAA1407	7	0.005757
TTC7A	6	0.000000
SERBP1	2	0.017079
VAMP5	7	0.012793
EPB41	6	0.007700
C1orf63	6	0.000000
LRIG2	7	0.005757
PLEKHO1	6	0.000000
ACY1	8	0.006826
CITED4	6	0.000000
SELP	9	0.004500
SLC35E2	5	0.004407
GBP7	6	0.000000
ITGA6	9	0.004500
PIGK	6	0.000000
ELOVL1	6	0.000000
FHL2	7	0.005757
GATAD2B	6	0.000000
KLHL18	10	0.010560
RP11-85F14.5	6	0.000000
STPG1	6	0.000000
STXBP3	4	0.006009
TRH	6	0.000000
H3F3A	5	0.004957
TFB2M	6	0.000000
CNKSR1	2	0.003105
EIF4E3	6	0.000000
GPATCH11	6	0.000000
PPP1R21	6	0.000000
CYB561D2	6	0.000000
METAP1D	6	0.000000
WARS2	6	0.000000
SLC50A1	9	0.004500
NPRL2	6	0.000000
AC078883.3	10	0.011554
AC093818.1	6	0.000000
ADIPOR1	6	0.000000
ARHGAP30	6	0.000000
CWC22	6	0.000000
RP4-758J18.2	6	0.000000
RTKN	5	0.004957
TRIM58	9	0.003600
TUBA4A	1	0.007023
ACVR1	8	0.006068
ELMOD3	8	0.006068
GCC2	8	0.006068
GIGYF2	8	0.006068
HNMT	8	0.006068
SCN9A	7	0.006396
SNRK	8	0.012136
SYNC	8	0.006068
TBCE	8	0.006068
GOLGA4	10	0.004970
ANKAR	9	0.007200
ZBTB11	6	0.000000
USP40	4	0.006676
TMCC1-AS1	6	0.000000
CD96	2	0.006210
PRDX1	9	0.017550
AC009501.4	4	0.006142
KCNAB2	6	0.000000
COA7	6	0.000000
LAMTOR5-AS1	6	0.000000
TXNRD3	10	0.011368
TYW5	6	0.000000
GSK3B	10	0.005591
CCNYL1	5	0.004407
RAVER2	6	0.000000
S100A6	7	0.024306
RP11-267N12.3	6	0.000000
TRAIP	10	0.004970
CNBP	2	0.007763
ACBD3	6	0.000000
CD200	6	0.000000
MEMO1	3	0.005269
PEAR1	6	0.000000
TRMT61B	6	0.000000
THAP3	6	0.000000
GPA33	1	0.006242
RP11-475N22.4	6	0.006769
HHAT	3	0.018443
DNAJC11	6	0.000000
AC016757.3	6	0.000000
AC021188.4	6	0.000000
CDC14A	10	0.010560
CLHC1	6	0.000000
TRAF3IP1	3	0.005928
RP11-386I14.4	6	0.000000
GJA4	6	0.000000
GTDC1	6	0.000000
RP11-196G18.23	6	0.007616
PNO1	6	0.006769
DVL1	3	0.005269
SLC40A1	9	0.004500
FAM72D	9	0.003600
ATIC	1	0.006242
C1orf35	4	0.006009
FAM178B	6	0.000000
MTRNR2L12	4	0.005341
PINK1	6	0.000000
TRIB2	9	0.004500
RAD18	8	0.006599
POC1A	2	0.003105
ENSA	9	0.008055
EFNA1	6	0.014385
RP11-504P24.8	6	0.008462
RP3-395M20.12	6	0.000000
ST7L	6	0.000000
LARS2	4	0.005341
UGGT1	10	0.004970
ZBTB11-AS1	5	0.004957
C1orf53	9	0.004050
H6PD	10	0.006212
MYLK	9	0.008100
XPR1	9	0.007650
PUM2	5	0.004957
MIXL1	5	0.004957
ATP2B4	6	0.007616
AC079922.3	6	0.000000
MIB2	6	0.000000
FMO4	10	0.004970
OSGEPL1-AS1	3	0.010539
CCSAP	5	0.004957
AHCTF1	8	0.006826
RP11-285F7.2	6	0.000000
MPC2	7	0.017782
POLQ	5	0.004957
RP11-98D18.9	5	0.009364
NOTCH2NL	1	0.006242
FBXO36	10	0.004970
ADAMTSL4	6	0.000000
RP11-422P24.11	5	0.009915
EIF3I	2	0.007375
HNRNPR	2	0.006870
MARCKSL1	8	0.007585
RUVBL1	2	0.007375
SF3A3	2	0.010480
YWHAQ	2	0.010868
DNAJC6	6	0.000000
RFX8	6	0.000000
DUSP28	6	0.000000
TAF1A	6	0.000000
DNAJC16	6	0.000000
KAT2B	6	0.000000
NEXN	2	0.003105
RWDD3	6	0.000000
NIT1	6	0.000000
MFSD9	10	0.005591
GABPB2	6	0.000000
FBXO44	4	0.006009
RP11-782C8.1	6	0.006769
RP11-96K19.2	4	0.010816
USP24	6	0.000000
AK5	6	0.000000
HSPBAP1	6	0.000000
ZFYVE20	6	0.000000
C2orf74	5	0.004407
PRRT3	6	0.000000
AC104653.1	7	0.005117
IFT122	6	0.000000
C2orf27A	4	0.005341
FBXO28	6	0.000000
OSCP1	6	0.000000
RAD54L	6	0.000000
SACM1L	6	0.000000
DZIP3	10	0.006212
ITGAV	2	0.006599
POLR1A	6	0.000000
RP11-861A13.4	6	0.000000
DHRS9	6	0.000000
DIS3L2	6	0.000000
ASAP2	6	0.000000
CAPN10	6	0.000000
LIMS3.1	6	0.000000
EFNA3	6	0.015231
ANKZF1	6	0.000000
ZNF513	3	0.005269
EFNA4	6	0.000000
LAMB2	6	0.000000
MAPKAPK2	6	0.000000
PRKCZ	5	0.008813
TINAGL1	1	0.007023
USP19	8	0.012136
WDPCP	10	0.004970
LINC00960	4	0.005341
FGR	6	0.006769
PRDM2	6	0.000000
LMO4	6	0.000000
GLS	1	0.012484
MYSM1	1	0.006242
PAQR7	4	0.007745
PRUNE	1	0.006242
WDR3	1	0.012484
KPNA6	6	0.006769
WDR52	10	0.004970
RP11-755B10.4	10	0.005591
ARL8A	3	0.005269
PARP15	6	0.000000
POMGNT1	6	0.000000
SLC15A2	6	0.000000
TFPI	6	0.007616
LINC00982	8	0.006144
PTBP2	7	0.005117
GATA2	2	0.003882
GLUL	4	0.006009
MYLK-AS1	6	0.000000
LRRC8C	5	0.004407
MINA	6	0.000000
KRCC1	2	0.003105
AC007246.3	6	0.000000
IDH1-AS1	9	0.003600
LDLRAP1	3	0.011197
FKBP7	6	0.000000
FASTKD1	6	0.000000
RP3-465N24.6	4	0.005341
CLIC4	6	0.000000
ATL2	2	0.003105
HK2	4	0.005341
IFI44L	2	0.003105
SYT11	2	0.003105
UBXN11	2	0.003105
VHL	2	0.003105
YIPF1	2	0.003105
LYPLAL1	6	0.000000
D2HGDH	3	0.006587
OXCT2	6	0.000000
LIMD1-AS1	6	0.000000
CAPN10-AS1	6	0.000000
LINC00152	7	0.012793
CCDC121	6	0.000000
EGLN1	6	0.000000
S100A9	10	0.019878
SMIM1	7	0.012793
CAD	6	0.000000
RP3-455J7.4	9	0.010800
PDE4DIP	4	0.012018
NDUFAF3	6	0.000000
FBXO6	6	0.000000
RP11-159G9.5	6	0.000000
MANF	9	0.003600
DUSP2	1	0.006242
ETV3	1	0.006242
HIST3H2A	1	0.006242
PTGER3	1	0.006242
SLC25A44	1	0.006242
CHAC2	6	0.006769
EXOG	6	0.000000
FASTKD2	6	0.000000
KIAA0040	6	0.000000
VILL	10	0.005591
ZBTB41	6	0.000000
RP11-486G15.2	3	0.005269
QSOX1	6	0.000000
TARBP1	5	0.004407
SRPRB	10	0.004970
SFXN5	6	0.000000
DNAJB2	7	0.005117
GPR75-ASB3	3	0.010539
KIAA1107	5	0.004407
PAX8	5	0.004407
TAMM41	6	0.000000
SLC35G2	6	0.000000
TRIM45	6	0.000000
GALM	4	0.006009
MON1A	6	0.000000
TKT	6	0.000000
ANKRD65	4	0.005341
NPHP1	4	0.010682
RAF1	6	0.000000
WDR78	6	0.013539
TAF5L	6	0.000000
C2orf43	10	0.004970
CCDC138	10	0.010560
EXTL2	10	0.004970
GHRL	10	0.004970
IGSF8	10	0.004970
ITPR1	6	0.006769
NVL	10	0.004970
RP11-337C18.8	10	0.009256
RP11-421L21.3	8	0.006826
STRIP1	8	0.006068
TTLL3	7	0.005117
WDR75	10	0.004970
ZNF678	10	0.004970
RFX5	6	0.000000
VPS54	6	0.000000
GALNT3	6	0.000000
TOMM70A	6	0.000000
ZFP69	1	0.006242
AP006222.2	2	0.003105
CERS6	6	0.000000
STAB1	6	0.000000
RP11-295G20.2	7	0.005117
TMEM57	6	0.000000
MEGF6	8	0.006826
ARL8B	6	0.000000
GEN1	7	0.005117
ADAM15	6	0.000000
CHPF	6	0.000000
CR1	6	0.000000
VPRBP	6	0.000000
EFCC1	10	0.005591
AC097724.3	3	0.005269
CCDC142	6	0.000000
CEP97	6	0.000000
AC009404.2	6	0.000000
SLC25A12	6	0.000000
GTPBP8	3	0.005269
OMA1	6	0.000000
DAG1	6	0.000000
HDLBP	6	0.000000
RP5-935K16.1	1	0.012484
KYNU	6	0.000000
RP11-214N9.1	6	0.000000
PMS1	6	0.000000
EHD3	6	0.000000
RP5-1092A3.4	6	0.000000
PLOD1	5	0.004407
AAK1	6	0.000000
DTX3L	5	0.004407
MEX3A	6	0.000000
ECM1	4	0.005341
ZNF362	9	0.007650
AGO4	5	0.005508
HDAC11	6	0.000000
TTL	6	0.000000
FOXN2	1	0.007803
HIST2H2BE	2	0.005900
UQCRC1	2	0.010092
CYTIP	3	0.005269
RP11-266J6.2	3	0.010539
HPDL	7	0.010874
FAM20B	4	0.005341
SRGAP2	6	0.000000
BATF3	6	0.000000
FBXO11	6	0.000000
GEMIN6	6	0.000000
KIAA1524	6	0.000000
RP5-1074L1.4	3	0.005269
SAP130	6	0.000000
RASA2	6	0.000000
ZC3H6	6	0.000000
RABGAP1L	6	0.000000
RP1-178F15.4	3	0.005269
SPOPL	7	0.005757
SLC16A1-AS1	6	0.000000
TOR1AIP1	6	0.000000
C2orf76	6	0.000000
KIF15	7	0.006396
NFIA	6	0.006769
SLC1A4	6	0.006769
EVA1B	9	0.004050
XIRP2	6	0.000000
LRRIQ3	6	0.000000
GOLT1A	9	0.016200
PLXND1	6	0.000000
INADL	6	0.000000
NICN1	6	0.000000
EIF2AK3	6	0.000000
CGREF1	6	0.000000
DHRS3	1	0.007023
NBPF12	6	0.000000
MEIS1	9	0.004500
NEK4	6	0.000000
UBIAD1	8	0.006826
ZNF804A	6	0.000000
ZMYM4	6	0.000000
ALG14	6	0.007616
ANKMY1	6	0.000000
RNF144A	6	0.000000
TRMT13	6	0.000000
ECE1	1	0.014825
TTC13	6	0.000000
ZNF142	6	0.006769
BARD1	6	0.000000
MTOR	8	0.011453
RP11-69E11.4	4	0.005408
RRP15	6	0.000000
PASK	10	0.009939
RP1-43E13.2	6	0.000000
TNFRSF25	7	0.010874
SUCLG2	6	0.000000
FLVCR1	3	0.006587
CHML	6	0.021154
KDM4A	3	0.005269
PARP9	4	0.006676
PUM1	10	0.004970
RPRD2	6	0.000000
STAT4	6	0.000000
RPS10P7	6	0.000000
S100A10	6	0.000000
NBEAL1	5	0.014872
CCDC23	9	0.004050
ATP1A1	3	0.012515
UQCRH	6	0.000000
LAPTM5	6	0.000000
RTN4	2	0.021310
OSBPL9	10	0.011182
CCDC93	6	0.000000
NDUFS5	8	0.006068
PPM1J	8	0.006826
DDOST	8	0.006068
SMIM12	6	0.000000
MED18	6	0.007023
ZDHHC18	6	0.000000
GPX1	4	0.009814
C2orf82	7	0.005117
CEBPZ-AS1	6	0.000000
KIF17	7	0.010234
LGALS8	8	0.006068
SETMAR	6	0.000000
C1orf86	6	0.000000
BCL11A	6	0.000000
AZI2	6	0.000000
CTPS1	5	0.004957
RP11-418J17.1	7	0.005757
ZNF501	8	0.006068
RDH14	10	0.009939
CSDE1	6	0.000000
MECR	6	0.000000
MRTO4	6	0.000000
RUSC1	6	0.000000
C1orf43	2	0.003105
SSR2	6	0.000000
SMEK2	6	0.000000
SMYD3	6	0.000000
CCT3	2	0.003882
S100A8	6	0.000000
TOE1	6	0.000000
TP73-AS1	6	0.000000
TPRG1L	6	0.007023
THBS3	6	0.000000
DGUOK	5	0.014872
ACTR3	6	0.000000
CD302	6	0.000000
TSSC1	8	0.006068
SDCCAG8	6	0.000000
THAP4	6	0.000000
ADAR	3	0.005928
MYCBP	6	0.000000
CSRP1	6	0.000000
CAPZA1	6	0.000000
PRMT6	6	0.007616
TTC27	1	0.007803
ARPC5	1	0.014045
AHSA2	6	0.000000
BCS1L	1	0.007803
GTF2B	6	0.000000
PPP3R1	6	0.007616
STARD7	1	0.006242
KIAA0319L	6	0.000000
CTNNBIP1	6	0.000000
DEGS1	8	0.006068
GNG5	5	0.004407
NDUFB3	5	0.013220
KIF14	6	0.000000
EFCAB2	6	0.000000
IRF2BP2	5	0.005508
TMSB10	9	0.012600
C1orf233	6	0.000000
GYPC	9	0.004500
ZYG11B	6	0.000000
ABHD5	6	0.000000
LEPROT	9	0.009000
KIAA0754	6	0.000000
RP11-141B14.1	6	0.006769
AP1S3	1	0.006242
RP11-391M1.4	6	0.000000
NDUFB4	6	0.000000
OST4	9	0.004500
SNRPG	6	0.000000
ILF2	2	0.015138
CDC25A	6	0.000000
MFAP2	6	0.000000
QRICH1	6	0.000000
FGGY	6	0.000000
PUS10	6	0.000000
BCL2L11	6	0.000000
H1FX-AS1	10	0.005591
PRPF38B	6	0.000000
CNNM4	6	0.000000
DUSP10	6	0.000000
NEU4	6	0.000000
SLC45A3	7	0.005757
TBC1D23	6	0.000000
AGO3	4	0.011350
C1orf131	4	0.006009
LZTFL1	10	0.011803
RP1-39G22.7	4	0.006009
PTPN7	6	0.000000
CKAP2L	8	0.006826
CMTM8	8	0.006826
IBA57	8	0.006826
KIAA1257	8	0.006826
KIF9	8	0.012894
METTL13	8	0.006826
PLB1	8	0.006826
RP5-886K2.3	8	0.006826
TMEM131	8	0.006826
VAMP8	6	0.000000
NOP58	5	0.004957
USP21	6	0.000000
PDIA5	1	0.021067
PODXL2	6	0.000000
RSBN1	6	0.000000
RP11-65I12.1	6	0.000000
RP5-1007M22.2	6	0.000000
TTC30B	6	0.000000
XXcos-LUCA11.4	9	0.003600
CHMP3	6	0.000000
SEMA4C	2	0.003105
CD53	9	0.004500
AC012360.4	2	0.006987
ANAPC13	4	0.024035
LZIC	6	0.000000
ALDH4A1	7	0.005117
ZNF589	10	0.004970
LINC00115	6	0.000000
GFI1	6	0.000000
NECAP2	6	0.000000
IL12RB2	6	0.000000
SLC19A2	6	0.000000
EAF1	6	0.000000
ATP6V0B	10	0.015530
RP11-284N8.3	4	0.006009
RP11-347P5.1	6	0.000000
ZNF654	6	0.000000
EOGT	6	0.000000
DCAF8	1	0.007023
DPY30	6	0.000000
HSPE1	6	0.000000
SF3B14	6	0.000000
FANCL	6	0.000000
ARL6	6	0.007616
ZNF621	6	0.014385
PPT1	2	0.017467
STAM2	6	0.000000
ZNF2	1	0.006242
PARP3	6	0.000000
AMY2B	6	0.000000
GPATCH2	6	0.000000
HTRA2	6	0.000000
PSEN2	6	0.000000
C2orf88	9	0.004500
HJURP	6	0.000000
EEFSEC	6	0.000000
MLLT11	6	0.000000
SLC41A3	6	0.000000
LMNA	7	0.017270
BCL10	6	0.000000
RP4-798A10.7	2	0.003493
ANO10	6	0.000000
FZD5	3	0.005269
CARF	6	0.006769
ZBTB17	6	0.000000
CSTA	8	0.012136
MAP4K4	6	0.000000
SNRNP40	6	0.000000
NPL	6	0.000000
C1orf123	6	0.000000
CD86	6	0.006769
RP11-77P16.4	6	0.000000
CCDC51	6	0.000000
RP11-558F24.4	6	0.000000
PBRM1	2	0.003105
HSPD1	2	0.014362
TCEB3	10	0.004970
TNFRSF14	6	0.000000
CCDC181	6	0.000000
EDARADD	6	0.000000
SH3BP5L	6	0.000000
CYB5RL	6	0.000000
PRADC1	7	0.005117
NBPF3	8	0.012136
EXOSC10	7	0.005181
TUSC2	6	0.000000
CDC42BPA	6	0.000000
HAX1	6	0.000000
RHOA	8	0.006826
ATP13A2	3	0.005269
KIAA2013	6	0.000000
TSNAX	8	0.006068
ALAS1	6	0.000000
DOK1	10	0.005591
FAM213B	6	0.000000
AL133245.2	6	0.007616
TBC1D5	6	0.000000
ARPC2	9	0.004050
CCDC163P	3	0.005928
TOMM20	4	0.025371
ATG7	6	0.000000
MXD1	3	0.006587
RBKS	6	0.000000
PAPOLG	6	0.000000
IMPDH2	6	0.000000
DNAH14	6	0.000000
FOXP1	6	0.000000
SSX2IP	6	0.000000
AC108488.4	6	0.000000
MMP23B	6	0.000000
ZNF852	6	0.000000
LNP1	4	0.006009
SP110	6	0.000000
DCLRE1B	6	0.000000
SEMA6C	6	0.000000
ABI2	4	0.005341
ARF1	9	0.008100
DENND4B	10	0.004970
FARP2	7	0.015991
C2orf81	6	0.000000
CCDC30	1	0.006242
GCSAML	4	0.005341
FAM89A	9	0.004500
GPR155	6	0.000000
TRAK2	3	0.005269
AC009299.3	6	0.000000
SSFA2	6	0.000000
FAM41C	4	0.005341
INTS3	6	0.000000
RP11-277L2.3	6	0.000000
SMG5	6	0.000000
TTC21B	1	0.006242
PPIG	6	0.000000
ZRANB2	6	0.000000
FAM212A	6	0.006769
SLC16A4	6	0.000000
UNC50	6	0.000000
FLNB	6	0.000000
NDUFS1	6	0.000000
RNPEPL1	6	0.000000
PAFAH2	6	0.000000
TTN-AS1	6	0.000000
SLC25A38	6	0.000000
RAB6B	6	0.006769
QTRTD1	10	0.010560
OBSL1	6	0.000000
EBLN2	10	0.011182
MR1	6	0.000000
AL645728.1	6	0.006769
TADA1	6	0.006769
RP11-92G12.3	1	0.013265
CBLB	6	0.000000
DRAM2	6	0.000000
ZBTB18	6	0.000000
CCDC58	6	0.000000
PARS2	4	0.006009
TMEM194B	6	0.000000
PNKD	6	0.000000
ATPIF1	6	0.000000
SSB	6	0.000000
NMI	6	0.000000
C1orf85	6	0.000000
ZMPSTE24	4	0.006676
SF3B1	4	0.005341
HENMT1	6	0.000000
RAB10	6	0.000000
CEP170	6	0.000000
SRSF11	6	0.000000
ILKAP	6	0.000000
NAB1	3	0.005269
NFYC	6	0.000000
XPO1	8	0.007585
EPS15	6	0.000000
ARL6IP5	9	0.009000
MRPS25	6	0.000000
RBBP4	5	0.010465
ARL5A	6	0.000000
DPM3	6	0.000000
LAMTOR5	6	0.000000
NUDT16	6	0.000000
ODF2L	6	0.000000
PDE6D	6	0.000000
AMT	6	0.000000
SSU72	6	0.007616
GON4L	4	0.006009
TMCO4	6	0.000000
TSPAN2	9	0.007200
DCP1A	7	0.005757
TMEM206	9	0.004050
TMEM42	2	0.003493
IAH1	6	0.000000
CREB3L4	6	0.000000
CCBL2	6	0.000000
ARHGEF2	6	0.007616
MTX2	6	0.000000
TANK	3	0.005269
PREB	6	0.000000
ARV1	6	0.000000
C1orf52	6	0.000000
DEPDC1	6	0.000000
NUP210	7	0.005117
GUK1	6	0.000000
PITHD1	5	0.005508
SRSF10	10	0.004970
MCM2	6	0.000000
HYI	4	0.012018
MGST3	9	0.004050
AK4	7	0.011513
SLC20A1	10	0.005591
TCTEX1D1	10	0.005591
TIMMDC1	6	0.000000
DDX18	6	0.000000
BEND5	6	0.000000
QARS	1	0.007023
SLC25A36	6	0.000000
DNAJC10	6	0.000000
ATG4C	6	0.000000
RAB7A	6	0.000000
CDC7	6	0.000000
SETD2	6	0.000000
IVNS1ABP	6	0.000000
SNAP47	6	0.000000
ITM2C	9	0.004230
TEX264	6	0.000000
PPP4R2	6	0.000000
PARP1	6	0.000000
RAB5A	6	0.000000
YRDC	6	0.000000
SEP15	6	0.006769
CYP20A1	4	0.006009
TSEN15	6	0.000000
ATAD3A	2	0.011256
SATB1	6	0.000000
RBM15	6	0.000000
FBXO42	6	0.000000
UBE2Q1	1	0.007023
MTF2	6	0.000000
AHCYL1	6	0.000000
PQLC3	6	0.000000
GPR89A	6	0.000000
CUL3	6	0.000000
CCDC18	6	0.000000
REV1	6	0.000000
HACL1	6	0.000000
BRE	6	0.000000
RP11-345P4.9	9	0.003600
CACYBP	2	0.006987
CAPG	7	0.006396
TTF2	8	0.006068
C1orf162	3	0.005269
TMED5	6	0.000000
UMPS	6	0.000000
CDKN2C	6	0.006769
BAZ2B	4	0.005341
SESTD1	4	0.005341
APEH	2	0.010868
C2orf47	6	0.007616
CCDC14	6	0.000000
FAM208A	6	0.007785
NAGK	6	0.000000
ZC3H8	2	0.003105
ZZZ3	6	0.000000
PPCS	2	0.003105
CBWD2	6	0.000000
RPP14	6	0.000000
PSMA5	5	0.005508
RIF1	6	0.000000
GPN2	4	0.005341
THUMPD3	9	0.003600
FARSB	6	0.000000
BOLA3	1	0.006242
PSMD6	10	0.004970
NRBP1	6	0.000000
SEC22C	6	0.000000
MSL2	6	0.006769
SCCPDH	2	0.007763
CCDC174	3	0.005269
DUSP12	6	0.000000
NDUFA10	6	0.000000
CAMTA1	3	0.005269
FLAD1	6	0.000000
PARP14	6	0.000000
CTSS	6	0.000000
UBA7	6	0.000000
CTDSP1	6	0.000000
CYBRD1	6	0.000000
GMCL1	6	0.000000
UGP2	6	0.000000
MTX1	6	0.000000
ADCK3	6	0.000000
EAF2	6	0.000000
CHCHD5	6	0.000000
THEMIS2	6	0.000000
ARHGAP15	6	0.000000
LRRC47	6	0.000000
GSTM3	10	0.005591
H1FX	6	0.000000
RCC1	6	0.000000
HDGF	6	0.000000
SP100	6	0.000000
SDHC	5	0.009364
ORMDL1	1	0.012484
HAT1	6	0.000000
BBX	6	0.000000
UBR4	6	0.000000
EIF4E2	2	0.006987
CEBPZ	4	0.008880
BIN1	6	0.000000
MLTK	6	0.000000
C1orf21	6	0.006769
SETD5-AS1	6	0.006769
SMC6	9	0.004500
USP33	6	0.000000
TPM3	2	0.003105
C1orf186	7	0.017910
NDUFAF7	6	0.000000
CYB5R1	6	0.000000
MED8	6	0.000000
RAB1A	6	0.000000
KDM1A	6	0.000000
RNF115	6	0.000000
UBA3	6	0.000000
AC009948.5	6	0.000000
USP39	2	0.003493
SPTBN1	6	0.000000
B3GNT2	6	0.000000
EIF2B4	6	0.000000
FAM189B	6	0.000000
HIST2H2AC	6	0.000000
SMPD4	6	0.000000
TET3	7	0.005117
MNDA	6	0.000000
GALNT2	6	0.000000
MARCH7	8	0.006068
MYD88	6	0.000000
PLEKHB2	6	0.000000
SH3YL1	6	0.000000
KLHL12	6	0.000000
PEX19	5	0.004407
ZNF281	6	0.000000
PLK3	6	0.006769
DHX30	6	0.000000
TTC32	6	0.000000
ADCY3	6	0.000000
CEP68	7	0.005117
KCTD6	6	0.000000
SH3GLB1	3	0.010539
C1orf27	6	0.000000
EFCAB14	6	0.000000
EIF2B3	6	0.000000
IL6R	6	0.000000
LANCL1	6	0.000000
NEK7	6	0.000000
TCTA	6	0.000000
TARDBP	6	0.000000
SLC16A1	6	0.000000
DUSP11	6	0.000000
GOLGB1	6	0.000000
TRAPPC3	6	0.000000
CD47	9	0.004500
PRKRA	6	0.000000
CGGBP1	6	0.000000
UBA5	6	0.000000
EPC2	6	0.000000
EPT1	4	0.005341
FCGR1A	6	0.000000
GPR27	9	0.004500
RTCA	4	0.005341
STAMBP	4	0.005341
B3GALT6	6	0.000000
RGS2	6	0.000000
TRAPPC12	6	0.000000
GPSM2	6	0.000000
PBXIP1	6	0.000000
MAPKAPK3	6	0.000000
ITGB1BP1	2	0.010092
MAT2A	2	0.003105
TM2D1	4	0.005942
MAP7D1	6	0.000000
FEZ2	6	0.000000
INPP5D	3	0.010539
SDE2	6	0.000000
IER5	6	0.000000
PNRC2	10	0.004970
RER1	6	0.000000
ATP1B1	6	0.000000
CCDC115	5	0.004407
RCOR3	6	0.000000
MKRN2	6	0.000000
NIFK-AS1	6	0.000000
SNAPIN	6	0.000000
ORC4	6	0.000000
RANBP2	6	0.000000
TLK1	6	0.000000
TRNT1	6	0.000000
ZNF717	6	0.000000
ATAD3B	6	0.000000
ATF3	6	0.000000
IFIH1	3	0.005269
LIX1L	6	0.000000
YY1AP1	6	0.000000
PHF7	6	0.000000
GLB1	9	0.003600
NT5DC2	7	0.005757
TOPBP1	6	0.000000
PRKACB	9	0.008100
GALNT14	6	0.000000
PNPT1	6	0.000000
LTBP1	9	0.008100
S100A4	6	0.000000
TAF12	7	0.012793
C2orf68	7	0.011513
SPCS1	6	0.000000
CTBS	7	0.012153
CSF3R	7	0.012281
ASH1L	6	0.000000
LAPTM4A	1	0.007803
NIFK	6	0.000000
PHTF1	6	0.000000
ATF6	6	0.000000
HNRNPU	2	0.007802
JTB	2	0.007763
RMND5A	4	0.005341
DCBLD2	6	0.000000
IL1RL1	6	0.000000
TP53I3	6	0.000000
WDR82	6	0.000000
SRSF4	8	0.013653
CAMK1	9	0.004050
ACAA1	6	0.000000
CRELD1	6	0.000000
NBPF1	6	0.000000
STRN	6	0.000000
TMBIM1	6	0.000000
BTG2	6	0.000000
RRAGC	4	0.005341
TRAF5	3	0.005269
RIT1	10	0.010560
KIFAP3	6	0.000000
PDE12	6	0.000000
PPP2R5A	6	0.000000
MIA3	6	0.000000
OLA1	2	0.003493
MORN2	5	0.004957
NEK2	6	0.000000
LSM3	6	0.000000
TMA7	6	0.000000
TSTD1	6	0.000000
PMVK	6	0.000000
RABL2A	5	0.004957
RP11-14N7.2	1	0.007023
GCLM	6	0.000000
GORAB	6	0.000000
NRAS	6	0.000000
IFI16	6	0.000000
AFTPH	6	0.000000
NCK2	6	0.000000
STAT1	3	0.005269
UCK2	6	0.000000
CD46	6	0.007616
HDAC1	2	0.006987
RHOC	7	0.005757
TRIM33	3	0.005269
EPRS	6	0.000000
EIF5B	6	0.000000
MMADHC	6	0.000000
CHRM3	3	0.005269
CFLAR	6	0.000000
FH	6	0.000000
MRPS15	9	0.004500
VPS72	6	0.000000
DYNC2LI1	10	0.004970
KIAA1522	6	0.000000
PYCR2	6	0.000000
SPRTN	4	0.005341
CD244	6	0.000000
TIE1	6	0.000000
FAM98A	9	0.004050
GP9	1	0.015606
OBSCN	6	0.000000
LRIF1	5	0.004957
COPB2	6	0.000000
LRRC41	6	0.000000
PIGF	6	0.000000
RPF1	6	0.000000
SLMAP	6	0.000000
KANSL3	6	0.000000
RP5-1180C10.2	6	0.000000
VANGL1	6	0.000000
CDV3	7	0.011513
XRN1	6	0.000000
AGFG1	6	0.000000
GMEB1	6	0.000000
CLDND1	6	0.000000
AK2	2	0.006599
NOC2L	2	0.006599
AGTRAP	6	0.000000
ARIH2OS	6	0.000000
HS6ST1	7	0.005117
MARS2	6	0.000000
PRCC	6	0.000000
IARS2	6	0.000000
FAM162A	6	0.000000
MRPS22	6	0.000000
THADA	6	0.000000
POLR1B	6	0.000000
PPIL3	6	0.000000
RALGPS2	6	0.000000
RP11-342M1.3	6	0.000000
RP4-728D4.2	6	0.000000
C3orf14	6	0.000000
TMCC1	6	0.000000
KLHL20	6	0.000000
VGLL4	6	0.000000
RP11-440D17.3	6	0.000000
SEC22A	6	0.000000
GCA	6	0.000000
RNF19B	6	0.000000
FAM136A	2	0.003105
ATP5G3	6	0.000000
COX17	6	0.000000
COX5B	2	0.003493
METTL5	6	0.000000
MZT2B	6	0.000000
TMEM50A	6	0.000000
SH3BGRL3	1	0.013889
WASF2	7	0.006396
MOB1A	9	0.003600
STRADB	2	0.003105
DPYD	6	0.000000
CRYGD	6	0.000000
ZNF502	6	0.000000
CRTAP	6	0.000000
PTP4A2	6	0.000000
