Gene	E1911_598	E848_141	E564_258	E1661_385	E481_482	E1481_37	E793_260	E322_738	E1937_524	E1932_285	E824_714	E229_563	E252_365	E1593_57	E1556_530	E295_315	E247_786	E1629_735	E1177_188	E936_332	E1559_362	E1742_207	E1138_631	E1521_653	E733_224	E1473_0	E1539_693	E1308_293	E144_406	E1604_244	E1635_683	E1992_58	E1337_68	E1280_437	E630_354	E547_592	E135_314	E561_201	E308_797	E1485_548	E638_327	E656_306	E1234_546	E497_280	E1354_157	E1101_81	E1516_162	E1677_296	E65_69	E271_56	E1361_67	E752_246	E389_466	E78_714	E1546_420	E1103_437	E44_252	E925_790	E1026_297	E901_642	E775_99	E688_213	E315_419	E1343_177	E1140_350	E1440_740	E69_569	E1198_299	E1648_582	E1884_600	E855_305	E1715_711	E1874_72	E956_795	E1304_348	E708_334	E1405_115	E1829_688	E1072_590	E1263_135	E499_203	E1728_291	E1545_162	E375_620	E428_757	E882_592	E53_38	E781_307	E43_227	E1878_796	E1494_14	E800_158	E358_446	E116_534	E1815_373	E825_621	E861_42	E1895_32	E967_438	E312_688	E1492_23	E597_118	E1930_504	E670_686	E1690_294	E1568_423	E1052_10	E701_265	E1290_221	E403_748	E1549_620	E1065_63	E1627_478	E702_169	E759_4	E1520_347	E860_734	E1446_305	E1445_510	E1342_173	E213_737	E1892_584	E731_231	E79_461	E1184_683	E157_287	E56_406	E932_328	E667_368	E1367_103	E1622_728	E512_333	E1655_206	E159_785	E1713_62	E787_226	E747_322	E1918_332	E484_43	E302_201	E1249_319	E405_779	E994_479	E1786_739	E1849_538	E190_511	E614_747	E1674_473	E1768_668	E361_15	E1089_20	E1512_109	E1650_632	E1704_269	E1632_196	E126_197	E72_761	E1912_782	E1132_422	E320_596	E1762_307	E1480_500	E1872_475	E118_392	E541_419	E1439_493	E382_63	E968_393	E1575_529	E802_444	E1396_9	E348_515	E1157_156	E1896_194	E1106_493	E435_701	E1503_247	E1436_719	E1636_391	E20_415	E1743_439	E837_761	E1426_350	E1383_796	E1020_514	E917_687	E1310_3	E426_305	E1376_487	E1148_580	E352_307	E1355_210	E440_63	E1353_381	E839_51	E32_44	E179_637	E1691_53	E697_233	E815_351
MIDN_cmp	0	0	0	0.00830943010296485	0	0	0	0	0	0	0	0.112858612148967	0	0	0	0	0.0498874471930086	0	0	1.02355480815017	0	0	0	0	0	0	0	0	0	0	0	0.004637211038199	0	0	0	0	0	0	0	0.00729841764875105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21831071615454	0	0	0	0.716663200674176	0	0	0	0	0	0	0	0.0575856708589548	0	0	0	0	0	0	0.0125767273743329	0	0.00174508383401123	0.00876779674914602	0	0	0	0	0	0	0	0	0.305382432130011	0	0	0	0	0	0.0129974084881799	0	0	0	0	0	0	0	0.0348472503979035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365217900707847	0	0	0.0842185987700018	0	0	0.00353687237892412	0.0155801822869267	0.0287987404015792	0	0	0	0	0	0.204451728466064	0	0	0	0	0	0	0	0	0	0.365309902024812	0	0	0	0	0	0	0	0	0.00117442276202256	0	0	0	0	0	0.00463862285845166	0	0	0	0	0	0	0	0	0.00560500007004718	0	0	0.024346001470833	0	0.00829812247035373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826433745197597	0	0	0	0	0	0	0	0	0	0	0	0	0.00780184599652002
MKRN2_cmp	0	0.0555343755798921	0	0	0	0	0	0.00842572636310262	0	0	0	0	0	0	0.0405738396508355	0.0100002791864686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51312167940668	0	0	0	0	0.0149435385598437	0	2.27690073756596	0	0	0	0	0	0	0	0	0	0	0	0.0764520777181046	0	0	0	0	0	0.0495622950618753	0.000722628352015267	0	0	0	0	2.68441423574052	0	0	0	0	0	0.016961785108511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109353641140249	0	0	0	0.051295661570628	0	0.32201972121039	0	0.025289851204257	0	0.000971514113298737	0	0	0	0	0.112435389288807	0	0	0.0050094232605185	0	0	0.00299115627422397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013140868401898	0	0	0	0	0	0	0	0	0	0.0190090627313832	0	0	0	0	0	0	0	0.072020629224353	0	1.03439026442698	0	0	0	0	0	0.378576151749131	0	0	0	2.11544129921347	0	0	0	0	0	0.120381475481609	0	0.0475760565688498	0	0	0	0	0.000288763876117595	0.0127493066051216	0	0	0	0	0	0	0	0.0588763466422127	0	0	0	0	0	0	0.0477927099338149	0	0	0	0	0	0	0.0174587199494544	0	0	0
MYCBP2_cmp	0	0	0	0.0114745017045685	0	0	0	0	0	0	0	0	0	0	0.0220071221649467	0	0.0123949647475475	0	0	0	0	0	0.00301405266789835	0	0	0	0	9.82937098897782e-05	0	0	0	0	0	0	0.0206645971384516	0	0	0	0	0	0	0	0.229703305426916	0	0	0	0	0	0.0189430407963606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80580348306033	0.00155155105000578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476495319759294	0	0	0	0	0.0071042078391648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729350316468667	0	0	0	0	0	0	0	0	0.00233944134271294	0.00487754927561165	0.0129664461801863	0	0	0	0	0	0	0	0	0.0216511555461832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76687695372202	0	0	0	0	0	0.0218249674989219	0.010745622889122	0	0	0.311305459262515	0	0	0	0	0.0133186281596895	0	0	0	0	0	0	0	0	0	0.000130038724589623	0	0	0	0.0146677186041629	0	1.81688723967124	0	0	0	0	0	0	0	0	0.0544072952930885	0	0.00641068785526944	0	0.0210601481090446	0	0	0	0	0	0	0
NCL_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188005691632417	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400145375369296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161912470549558	0	1.83677894885114	0	0	0	0	0	0.0421484731094739	0	0	0.0219463526471663	0	0	0	0	0	0	0.771063970141819	0.00169473487034441	0	0	0	0	0	0	0	0.0542658734512579	0	0.0015282536386961	0	0.0619172876481969	0	0	0	0	0	0	0	0	0.00268509492880259	0	0	0	0.0141023066510902	0	0	0	0	0	0	0	0	0	0	0	0	0.0585770005739058	0	0.0224752606817141	0	0	0	0	0.0475612390400304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615943595373775	0	0	0	0	0	0	0	0	0.00478170420268454	0	0	0	3.57012148683687e-05	0.00377910065136581	0	0	0	0	0	0	0	0	0	0.010419206905274	0	0	0	0	0	0	0	0	0	0	0	0.00248172848080154	0	0.0405882518495396	0	0	0	0.00181245042635687	0.0439043366842653	0	0	0
NDN_cmp	0	0	0	0	0	1.5384361979133	0	0	0	0	0	0	0	1.51502016840271	0	0	0	0	0	0	0.522959212952361	0	0	0	0	0.01	0	0	0.00975705766529484	0.00157873519087103	0.0419772369327702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.981037955703	0	0	2.48056380594551	0	0	0	0	0	0	0	0	0	0	0	0.100527045768508	0	0	0	0	0	0	0	0	1.49692666150109	0	0	0	0	0	0	0	0	0	0	0	1.1779081955907	0	0	0.0840276727867463	2.29182266361207	0	0	0	0	0.067861436766986	0	0	0.203595104447793	1.44882002837366	0	0	0	0	0	0	0.035532212946195	0.668403544392412	0	0.00300771205445919	0	0	0	1.63111286478579	0	0	0	0	0	0	0	0	0	2.23430165732166	0	0.717099594065186	0	0	1.66865253145108	0	0	0	0	0	2.0285366015707	0	1.45300738655658	0	0	0	0	0	0	2.24801172759287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83608993910718	1.75446683472329	0	0	0	0	0	0	0	0	0	0	0	1.96431686726463	0	1.25221410172564	0	0	2.10552398807683	0	0	0	0	0	1.90922610393964	0	0	0.0306800708153423	0	0	0	0	0	2.14266622817169
NDNL2_cmp	0	0	0	0	1.08262307313201	0	0	0	0	0	0	0	0.00183129251878363	0	0	0	0.210002395836516	1.86171895307588	0	0	0.303691650093725	0	0	0	0	0	0	0	0.0830413336506205	0	0	0	2.0505403751526	0	0	0	0.0102567065376269	0	0	0	0	0	0	0.706436384605982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175626419970871	0	1.7490596492107	0	0.00100022285095668	0	0	0.457605517055745	0	0	0	0	0	0	0	0	0	1.34175435265273	0	0	0	0	0	0	0	0.0150843027994216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347087288842135	0	0	0	0	0	0	0	0	2.5077883071155	0	0	0.110060376872927	0	0	0	0	0	0	0	0	0	0	0	2.54443693106916	0.116778723068369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01391129159593	0.509970182315837	0	0	0	0	0	0.0156143028301105	0	0	0	0	0	0	1.60908819550105	1.64656141651702	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0589514275301955	0	0.676624804353119	0	0	0	0	0	0	0	0	0.0472039694550683	0	0	0	0	0	0	0	0	0	0	1.83378520063904	0	0	0.228535425456372	0.925867574970937	0	0	0	0	0
OAZ1_cmp	0	0	0.00152981884849442	0	0.0059487919587877	0	0	0.0270072711266846	0	0	0	0	0.0368197338366144	0.00949022075475245	0.000253911481879512	0	0.00140943331593903	0	0.562435154813121	0	0	0	0	0	0	0	0	0	0	0.0236364673367201	0	0.4289028417559	0.0142323297155275	0.0450487765842121	0	0	0	2.16037459230229	0	0.00466663805764011	0	0	0.0146662185441436	0	0	0	0.127636712004806	0	0	0	0	0	0	0	0	0.00224268523619036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126378264531247	0	0	0	0	0	0	0	0	0	0	0	0	0.299885010316163	0	0	0	0.862408879927304	0.0193648993111757	0	0	0.639691429735158	0	0	0	0.00938001976021984	0	0	0	0	0	0	0.587624279906264	0	0	0	0	0	0	0	0.00257209216255404	0	0	0	0	0	0	0	0	0.00963446307128122	0	0	0.00594905135412089	0	0	1.20385116083913	0	0.0047620251346044	0	0	0	0	0	0	0.0235747690062514	0	0.0979410010291086	0	0	0	1.49938458060538	0.000553267939078379	0	0.00412662459022252	0	0	0	0	0	0	0	0	3.56855079355525e-05	0	0	0	0	0	0	0.00209909389080977	0	0	0	0	0.00918896514587767	0	0	0	0	0	0	0	0.00400254250843421	0	0.103303837728136	0	0.361259472148634	0.0219042086781792	0	0	0.0472561528599399	0	0	0	0	0	0	0	0	0.0244599275818854	0	0	0	0	0	0	0.176899769746037	0	0	0	0
OGFOD1_cmp	0	0	0	1.02121701965675	0	0	1.57140187492235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10353996515065	0.784536119222543	2.20124508120246	0	2.11547295838391	1.90394128871437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28709756484918	0	0	0	0	0	0	0	1.46311641482223	0	0	0	0	0	0	0	2.01364492751046	0	0	0	0.00152223812357498	0	0	0	0	1.22340340279875	0	0	0	0	0	0	0	0	0	0	0	2.13747385244565	2.38230472705546	0	0	2.16733347570866	0	0.576040158559104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62339536830422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56146588685843	0	0	0	0	0.0490828612065318	0	1.46138103064558	0	0	0	0	0	0	0	0	0	0	0.193008647504414	0	0.107407352157963	0	0	0	0	0	0	0	0	0	0.426404008633503	0	0	0	0.194033259784364	0	0	0	1.66062658565771	0	0	0	0	2.64134693115377	0	0	0	0	0	0	0	0	0	0	0	1.41279382081435	0	1.54463434028653	0	0	0	0	0	0
OGFOD3_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146060327770887	0	0.206000429897822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0716976671769887	0	0.0402061545977295	0	0	0	0	0	0	0	0.00879519172545808	0	0	0.00986139599053248	0	0	0	0	0	0	1.96822257308619	0	0	0	0	1.68805097355267	0.0275312558992442	0	0	0	2.44297125337539	2.57050861813324	0	0	0	0.0822113263846964	0	0	0.867493370112377	0.0387827586552955	0	1.97632763558599	0	0.0284502445395395	0.00346709753964744	0	0	0	0	0	0	0	0	0	0	0	0.0465187904256662	0.0975454326746554	0	0	0	0	0	0	0	1.80540585436519	0	0	0	0.0133875782901295	0	0	0	0	0.239863824936187	0	0	0.0746790745620338	0	0	0	0	0	1.78740229959559	0	0	0	0	2.28384620612772	0	0	0	0	0	0	0.10471948769198	0	0.104312142536862	0	0	0	0	0	0.114495112442802	0	0	0	0	0	0	0	0.0489390838543347	0	0	0	0	1.72173571686819	0	0	0	0	0	0	0	0	0	0.191374866100781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73476760772899	0	0	0	0	0	0	0	0	0	0	0	0	0.0374880257988161	0	1.55961259629716	0.0197496576980307	0	0	0	0	0
PHB_cmp	0	0.00515604378148583	0	0.0177362511296719	0	0	0	0	0	0	0	0	0	1.81817915447005	0.650974348483701	0	0	0	0	0	0	0.00331810990855578	0	0	0	0	0	0	0	0	0.0230649991274611	0	0	0	0	0.464602748807694	0	0.00105701053842346	0	0	0	0	0	0.0426931001732071	0	0	0	0	0	0	0	0.00482801922545446	0.00686243414369878	0	0	0.024744028495315	0	0	0	0	0	0	0	0	0.0598912740389963	0.00709337734567844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139532816093331	0	0	0	0.0253572769546891	1.29378720145851	0	0	0	0	0.0503024716634775	0	0	0	0	0	0	0	0	0	0	0.610169781988929	0	0	0.000495707615181224	0.00314723759113648	0	1.1862074201152	0.0397825516207915	0	0	0	0	0	0	0.00857570528509342	0	0	0	0.00834280490210793	0	0	0	0	0	0.0189112370044552	0.00185958148796174	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23505962873912	0	0	0.00644288335233634	0	0	0	0	0	0	0	0	0	0	0	0	0.00710474896823802	0.0285758413180132	0	0	0.00457940788695502	0	0.0169549069312792	0	0	0	0	0	0	0	0	0	0.011801112402666	0	0	0	0	0	0	0.192096627345239	0	0	0	0	2.0564126651849	0	0	0	0.0171923221295234
PRELID1_cmp	0	0.682238652988154	0	0	0	0	0	0	0	0	0	0.00621455729442474	0	0	0	0	0	0	0	0	0	0	0	0	1.70027789300916	0	0	0	0.00142960972731493	2.08268625875023	0	0	2.30807430728222	0	0	0	0.111976623302661	0	0	0	0	0	0	0	0.0694393494147535	0	0	1.57972141918841	0	0	0	0	0	0.0428740175814338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33997191383177	0	0	0	1.56274013137903	0	0	0	0	0	0	1.52577536386441	0	0	0	0	0.473876306838288	1.48412558324867	0	0	0	1.85615196166791	0	0	0	0	0	0.120421516126771	0	0	0	0.0126847252062056	0	0	0.0335260168446142	0	0	2.05100214710786	0	0	0	0	0	0	0	0	0	0	0	0	0.00244769908225051	0	0	0	0.417931181119709	0	0	0.13463913831862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928136458557021	0	0	0	0	0	0	1.90891633652967	0	0	0	0	0	0.0652892350895695	0	0	2.1001158002735	0	0	0	0	0	0	0	0	1.55462625689708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829441029145623	0	0.445180138172923	0	0	0	0	0.175022153711775	0	0	0	2.19102683306111	0
PRR24_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547118955788462	0	0	0	0	0	0	0	0.0496861724198588	0	0	0	0	0	0	0	0	2.20509899333258	0	0	0.000346686982336495	0	0	0	0.991235021424083	0	0	0	0	0	0	0	0.0781334286273815	0	0	0.0209282578990825	0	0	0	0	0	0	0	0.0890657240583472	0	0.00472337954581634	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103001604148431	0.0285184551259319	0	0	0	0	0.000382718660065388	0	0	0	0	0	0	0	1.52470719748475	0	0	0	0	0	0	0	0	0	0	0.785329839374907	1.69108061131255	0	0.364236456331523	0	0	0	0	0	0	0	0	0.0278249846972877	0.156207257449046	0	0	0	0	0	0	0	0	0	0.032470105775876	0	1.80832083977493	0	0	0	0.14071234339124	0	0	0	0.0497919923986122	0	0.903294957830674	1.07018328113045	0.796337907905173	0	0	0.0114796494635467	0	0	0	0.00154247068977164	0	0	0.58062644311474	0	0	0	0.00259072897514708	0	0	0	0	0	0	0.0369941257803534	0	0	0.00488181425185921	0	0	0	1.79114669301771	0	0	0	0	0	0	0	0	0	0	0	8.87926064303312e-05	0	0	0	0	0	0.225150432109419	0.92811132210312	0	0.398084018363645	0	0	0	0	0	0	0.00252025093578764	0	0	2.15943900929465
PXK_cmp	0	0	0	1.89737768526511	0	0.472628429322462	0.0603186062690505	0	0	0	0.000802259152419613	0	0	0	0	0	0.00448710032421185	0	0.0186359974731848	0	0	0	0	0	0.00114840148171726	0	0	0	0	0	0	0	0.0380414048583152	0	0	2.56018409819566	0	0	0	1.71074820453532	0	0	0	0.422784288491162	0	0	0	0.0220441543820459	0	0	0	0	0	0	0.0904804454546095	0	0.0733087159273074	0	0	0	0	0	0	0	0	0	0	0.0268237094951137	0.00370863492234262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299917430921371	0.997985557749145	0.0222246012912303	0	1.03015493706641	0	0	0.614016335246909	0	0	0.00694662734573435	0	0	0	0	0.308092211282782	0	0.0258957413950431	0.00319017092107131	0	0	0	0	0	0	0.015960785771921	0	0	0	0	0	0.0346842027862959	0	0	0	0	0	0	0	0.11252281154814	0	0	0	1.67928428114871	0	0	0	0	0	0.0250205985988201	0	0	0	1.48734320581325	0	0	0	0	0.0490627201476041	0	0	0	0	0.0265955970022158	0	0	0	0	0	0	0	0	0	0.00806808278660821	0	0	0	0	0	0	0	0.0205293550216142	0	0	0	0	0	0	0	0	0	0	0	0.0353406253409181	0.622468475269179	0	0	0.0527270310059864	0	0	0
RABAC1_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58099519289226	0	0	0	0	0	0	0	0.201708468501703	0	0	0	0	1.96886194917607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36338144054359	0	0	1.57578990010765	1.93348630694165	0.63492911800172	0	0	0	0	0	0	0	0	0	0	0	2.03087488473711	0.790432622663571	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667452354078478	0	0	0	0	0	0	0	0.184522154238258	0	0	0	1.47212862399889	0	0	0	0	0	0	0	0	0	0	1.83866302436204	0.0243240845617161	0	1.72639929422965	0	0	0	0	0	0	1.11968316141696	0	0	0	0	0	0	0	2.14547314513341	0	0	0	0	0	0	0.408878149664366	0	0	1.51575614089257	0.877762086584373	1.17715176941947	0	0	0	0	0	0	0	0	0	1.41834785630802	0	0	0.0145184373154408	0	0	1.1693199786806	0	0	0	0	0	0	1.79834964451049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94537955602388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARS_cmp	0	0	0.0555519599153744	0.0804609952144331	0	0	0	0.224054405674235	0	0.0329216793604816	0	0	0	0	0	0	0	0.133874023823346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306023781436773	0.00659509865930278	0	0	0	0.00596649534569116	0	0	0	0	0	0	0	0	0.0162589662496348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122823407296405	0	0	0	0.0668209092686348	0	0	0	0	0	0	0	0	0	0	0.383457976667165	0	1.16205743272839	0	0	0.00297491024973429	0	0	0.991108145222761	0	0	0	0	0	0.0280134062090639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0870198261968163	0.0535797006488748	0	0	0	0.0161725404014387	0	0	0	0	0	0	0	0	0	0.00216198329730498	0	0	0	0.184715723322966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03384095809038	0	0	0	0	0	0	0.110621251403828	0	0.208699817884249	0	0	0.704421847333208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF135_cmp	0	0.000585450554803649	0	0	0	0	0	0	0	0	0	0	7.87496268221492e-05	0	0.0106589980444577	0	0.0585054058575416	0	0	0	0	0.0224933613125811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375767012444598	0	0	0	0	0.0415748643418728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232289689105702	0	0.0158685122040045	0	0	0	0	0	0	0	0	0	0	0.00939369048870488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00668400249212822	0	0	0	0	0	0	0	0	0.272424090288436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00269462579281344	0	0	0	0.0178081585653854	0	0.00799480835248873	0	0	0.241085883073525	0	0	0	0	0	0.00503983273170755	0	0	0	0	0	0	0	0.00203661413959188	0	1.19145845934536	0	0.098300448694494	0	0	0.0677523709028395	0	0	0	0	0.000846515898197247	0	0	0	0	0	0	0	0.0204555208872891	0	0.634301096642401	0	0	0	0	0	1.32762723518486	0.0189773041022303	0	0	0	0	0.0282964729316309	0	0	0	0.345517670180216	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF216_cmp	0	0	0.0357006281608614	0	0	0	0	0.958819035093296	0	0	0	0	0	0.019809702163991	0	0	0	0.00408658222225747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518788876873348	0	0	0.00331590964628497	0	0	0	0	0.00193873044329067	0.000210981509373978	0	0	0.0168927816233228	0	0	0.580724751026293	0	0	0	0	2.3348987674246	0	1.42666145694039	0	0	0	0.000291667468551572	0	0	0	0	0	0	0	0	1.96958774163593	0.00754141465100976	0	0	0	0	0.594851223331332	0	0	0	0	0.000194373633507498	0	0	0	0	0	0	0	0	0.0274861164192728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67053470059109	0	0	0	0	0	0	0	0	0.0570727426169639	0	0	0.798402655607906	0	0	0	0	0	0	0	0.0014855967363464	0	0	0	0.0223902487170234	0.020020901785599	0	0	0	0	0	0	1.48441894088312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5652156398359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011039144505537	0	0	0	0
RNH1_cmp	0	0	0	0.0305946858375364	0	0	0	0	0.00329153463276975	0	0	0	0	0	0	0	0	0	0	0	0	0.91149322836892	1.06604527026795	0	0	0	0	0.00768112036853347	0	2.01680768430582	0	0	0	0	0	0.4463158041715	0	0	0	0	0	0	0	0	0	0	0	0	1.40256228786505	0	0	0	0	0	0	2.20582140805789	0	0	0	1.69586160272292	0	0.000990984423424348	0	0	0	0	0	0	0	0	0	0.294205319796839	0	0	0	1.84484785253251	0	0	0	0	1.77560118341309	0	0.00675924849208828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08064364770342	0	0.943251574345465	0	0	2.27519631030233	0	0	0	0	0	0	0.375986878122465	0	0	0	0	0	0	0	0	0	0.0125886483915928	1.86813794515106	2.11185442803324	0.00374683163698935	0	0	0.00172299959035062	0	0	0	0	0	1.50010886937778	0	0	0	0	0	0	0	0	0	0	0	0	2.10016104028662	0	0.000763438026634434	0	0	0	0	0.0029169384123532	0	0	0	2.40911446398855	0	0	0	0	0	0	0.0508463324199579	0	0	0	0	0	0.0106431608827581	0.73971667517644	0	0	1.96691212034168	0.028588288535536	0	0.00750969107660949	0	0	0	0	0	0	0	0	0	1.21672730779149	0	0	0	0	0	0	2.25581433284497
RPL34_cmp	1.5287396800804	0	0	0	0	0	0.0340979075933296	0	0	0	0	0	0	1.78562177123021	0	0	0	0	0.0282549851025086	0	0.0112822294436165	0	0	0.0444408367203504	0.0106869616592354	0.01	0	0	0	0	0	0	0	0	0	0	0	0.0191235235140884	0	0	0	6.52775719298685e-05	0.223752732220654	0.000378678488106833	0	0	0.0122741657817501	0	1.51582589159471	0	1.94674239819347	0	2.051461428803	0	0.00135627740047589	0	0	0	0	1.88589604072958	0	0	0	0	0	0	0	0	0	0.0604432756480075	0	0.168659002931046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78935706942027	0	0	0.0259982619553649	0	0	0.0962758401805612	0	0	0	0	0	0	0	0	0.492587018804465	1.70059537594041	1.90999792261956	0	0	0	0	0	0.30334450284469	0	0	0	0	0	0	0	1.65597579018201	0	0	0	0	0.0468073146018065	0	0	0	0	0.0496690549158643	0	0	0	0	0	0	0	1.76047307544262	1.7630192430475	0	0	0	0.971704744846201	0	0.226995252646834	0	0	0	0.00684382597661915	0	0	0	0	0	0	0	0	0	0.93461106939649	0	1.99877965936931	0	1.01821123049872	0.0176099099480272	0	0	0.00358087433397364	0	0	0	0.00147437482224578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL7L1_cmp	0	0	0	0	0	0	0.0606332627110584	0	0	0	0	0	0	2.1117673843263	0	0	0.00891090988270837	0	0.0263712107220196	0.012823359420565	0	0	0.00183721496738784	0	0	0	0	0.00155202084531311	0	0	0	1.18503549995742	0	0	0.00914986380165746	0	0.106697722026473	0.00161479192913933	0.0982080994153112	0.00287314469971929	0	0.0200675706655552	0	0	0	0	0	0	0	0	0.486834908083229	0	0	0.0343377235606533	0	0	0	0	0.00907524500491163	0	0	0.0965741949245067	0	0	0	0	0.0533686915908573	0.00646697750236673	0	0	0	0.0157727583109105	0	0	0	0	0.00496266549405965	0	0	0	0	0	0.0625041033506994	0	0	0	0	0.00356679027422543	0	0	0	0	0	0	0.00133481476518048	0	0	0	0	0	0.225393511207997	0	0	0	0	0	0	0	0	0	0.00815110562024757	0	0.00951600329384489	0	0.04943235855342	0	0	0	0	0	0.0224232839774854	0	0	0.00223017250106519	0	0	0.0354793951433084	0	0	0	0	0	0	0.0108184216399676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176712514416059	0	0.634989137506044	0	0	0	0	0	0	0	0	0	0	0	1.15121232757411	0	0	0	0	0	0.0089248563868479	0	0	0	0	0	0	0.0775460997304466	0	0	0	0	0	0.0327993157569136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0623918912516555	0	0
