Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
HIST1H2BC->DNAJB4	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->EDEM1	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->FAHD2B	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->GBP3	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->GLYCTK	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->HAAO	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->HECTD3	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->HMGCL	0.9	0	0	0	0	0	0	0	6
HIST1H2BC->ICA1L	0	0	0	0	0	0.8	0	0	7
HIST1H2BC->IPP	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->MBD5	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->MTRNR2L12	0	0	0.9	0	0	0	0	0	3
HIST1H2BC->MUC1	0	0	0.9	0	0	0	0	0	3
HIST1H2BC->NISCH	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->PEX14	0	0	0.9	0	0	0	0	0	3
HIST1H2BC->PINK1	0	0	0.9	0	0	0	0	0	3
HIST1H2BC->PPOX	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->PSD4	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->RNPC3	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->RP11-65I12.1	0	0	0	0	0.9	0	0	0	9
HIST1H2BC->RP3-455J7.4	0	0	0.8	0	0	0	0	0	3
HIST1H2BC->RRM2	0	0	0	0	0	0.8	0	0	7
HIST1H2BC->SLC27A3	0	0	0.8	0	0	0	0	0	3
HIST1H2BC->SLC40A1	0	0	0	0	0	0.8	0	0	7
HIST1H2BC->TRIB2	0	0	0.9	0	0	0	0	0	3
HIST1H2BC->ZBTB40	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->ZNF148	0	0.8	0	0	0	0	0	0	1
HIST1H2BD->PPP3R1	0	0	0	0	0	0.8	0	0	7
HIST1H2BD->RP11-214N9.1	0	0	0	0	0.8	0	0	0	9
HIST1H2BG->AP4B1	0	0	0	0	0.8	0	0	0	9
HIST1H2BG->BPNT1	0	0	0	0	0	0	0.8	0	10
HIST1H2BG->CHAC2	0	0	0	0	0.9	0	0	0	9
HIST1H2BG->FNBP1L	0	0	0	0	0.9	0	0	0	9
HIST1H2BG->HEG1	0	0	0	0	0.9	0	0	0	9
HIST1H2BG->IFT172	0	0	0	0	0.8	0	0	0	9
HIST1H2BG->PAX8	0	0	0	0	0.9	0	0	0	9
HIST1H2BG->RP11-708J19.1	0	0	0	0	0.8	0	0	0	9
HIST1H2BG->RP11-755B10.4	0	0	0	0	0.8	0	0	0	9
HIST1H2BG->RP5-1007M22.2	0	0	0	0	0.9	0	0	0	9
HIST1H2BG->TNFAIP8L2	0	0	0	0	0.9	0	0	0	9
HIST1H2BH->ALAS1	0	0	0	0	0	0	0.8	0	10
HIST1H2BH->CITED4	0	0	0	0	0	0	1	0	10
HIST1H2BJ->EIF4E3	0	0	0	0	0	0.9	0	0	23
HIST1H2BJ->LIN9	0	0	0	0	0	0	0	0.8	20
HIST1H2BJ->LRRC47	0	0	0	0	0	0.8	0	0	7
HIST1H2BJ->OSGEPL1-AS1	0	0	0	0	1	0	0	0	9
HIST1H2BJ->RP11-533E19.7	0	0	0	0	0	0	0	0.8	20
HIST1H2BJ->RP11-640M9.1	0	0	0	0	1	0	0	0	9
HIST1H2BJ->TTC30B	0	0	0	0	0.9	0	0	0	9
HIST1H2BN->CC2D1B	0	0	0	0	1	0	0	0	9
HIST1H2BN->CDC42BPA	0	0	0	0	0.8	0	0	0	9
HIST1H2BN->ELMOD3	0	0	0	0	0.8	0	0	0	9
HIST1H2BN->FAM171B	0.8	0	0	0	0	0	0	0	6
HIST1H2BN->OSGEPL1-AS1	0	0	0	0	0.8	0	0	0	9
HIST1H2BN->PLCD1	0.9	0	0	0	0	0	0	0	6
HIST1H2BN->RP11-191L17.1	0.8	0	0	0	0	0	0	0	6
HIST1H2BN->SACM1L	0	0	0	0	0	0.8	0	0	7
HIST1H2BN->SMIM1	0	0	0	0	0.8	0	0	0	9
HIST1H2BN->TTC30B	0	0	0	0	0.9	0	0	0	9
HIST1H2BN->WDR5B	0	0	0	0	0.8	0	0	0	9
HIST1H2BN->ZYG11B	0	0	0	0	0.8	0	0	0	9
HIST2H2BE->HIST2H2AA3	0	0	0.8	0	0	0	0	1	18
HIST2H2BE->ST3GAL5	0	0	0	0	0	0	0	0.9	27
HIVEP1->AFF3	0.9	0	0	0	0	0	0	0	6
HIVEP1->CDCA7	0	0	0	0	0	0	0	0.8	20
HIVEP1->CITED4	0	0	0	0	0	0	0	0.8	20
HIVEP1->GMCL1	0	0	0	0	0	0	1	0	10
HIVEP1->GSTM3	0	0	0	0	0	0.8	1	0.9	13
HIVEP1->HAX1	0	0	0	0	0.8	0.9	0.9	0.9	4
HIVEP1->IKZF2	0.9	0	0	0	0	0	0	0	6
HIVEP1->KCNA3	0	0	0.8	0	0	0	0	0	3
HIVEP1->MAPRE3	0	0	0	0	0	0	0	0.8	20
HIVEP1->MUTYH	0.8	0	0	0	0	0	0	0	6
HIVEP1->NPHP3	0	0	0.8	0	0	0	0	0	3
HIVEP1->PDE4DIP	0	0	0.8	0	0	0	0	0	3
HIVEP1->PSRC1	0	0	0.8	0	0	0	0	0	3
HIVEP1->RP11-382D12.2	0	0	0.8	0	0	0	0	0	3
HIVEP2->CCNT2	0	0	0	0	0	0.9	0	0.9	5
HIVEP2->CHMP3	0	0	0	0	0	0.8	0	0	7
HIVEP2->CRYZ	0.9	0	0	0	0	0	0	0	6
HIVEP2->EFHD2	0.9	0	0	0	0	0	0	0	6
HIVEP2->ETNK2	0.8	0	0	0	0	0	0	0	6
HIVEP2->EYA3	0.9	0	0	0	0	0	0	0	6
HIVEP2->FCER1G	1	0	0	0	0	0	0	0	6
HIVEP2->GLRX2	0	0	0.9	0	0	0	0	0	3
HIVEP2->HAX1	0	0	0	0	0	0.8	0.8	0	7
HIVEP2->KCNA3	0	0	0	0	0	0	0	0.9	27
HIVEP2->MOGS	0.9	0	0	0	0	0	0	0	6
HIVEP2->PDZK1IP1	0.8	0	0	0	0	0	0	0	6
HIVEP2->RFT1	0.8	0	0	0	0	0	0	0	6
HIVEP2->RP11-395L14.4	0.8	0	0	0	0	0	0	0	6
HIVEP2->RP11-568N6.1	0.9	0	0	0	0	0	0	0	6
HIVEP2->SASS6	0.8	0	0	0	0	0	0	0	6
HIVEP2->STEAP3	0.9	0	0	0	0	0	0	0	6
HIVEP2->TATDN3	0.9	0	0	0	0	0	0	0	6
HIVEP2->TSGA10	0.8	0	0	0	0	0	0	0	6
HIVEP2->TTLL4	0.9	0	0	0	0	0	0	0	6
HIVEP2->VAMP4	0.8	0	0	0	0	0	0	0	6
HIVEP2->ZBED6	0.8	0	0	0	0	0	0	0	6
HIVEP3->TAGLN2	0	0	0	0	0	0	0.8	0.9	11
HIVEP3->THEMIS2	0	0	0	0	0	0	0	0.8	20
HKR1->EFCAB7	0	0	0	0	0	0	0	0.9	27
HKR1->HHAT	0	0	0	0	0	0	0	1	2
HLF->AC012358.8	0	0	0	0	0	0	0	0.8	20
HLF->COL24A1	0	0	0	0	0	0	0	0.9	27
HLF->FOSL2	0	0	0	0	0	0	0	0.8	20
HLF->IL6R	0	0	0	0	0	0	0	0.8	20
HLF->PRRT3	0	0	0	0	0	0	0	0.8	20
HLX->E2F6	1	0	0	0	0	0	0	0	6
HLX->FAF1	0.8	0	0	0	0	0	0	0	6
HLX->IPP	0.8	0	0	0	0	0	0	0	6
HLX->RAD18	0	0	0.9	0	0	0	0	0	3
HLX->RNF123	0.8	0	0	0	0	0	0	0	6
HLX->SETD5	0.9	0	0	0	0	0	0	0	6
HLX->SLC30A6	0.8	0	0	0	0	0	0	0	6
HLX->SZT2	0.8	0	0	0	0	0	0	0	6
HMBOX1->PNKD	0	0	0	0	0	0	0	0.8	20
HMGB2->AGBL5	0	0	0	0	0	0	0	0.9	27
HMGB2->ANP32E	1	1	1	0	1	0	1	1	15
HMGB2->CDC20	0	0	0	0	0	0	0	1	2
HMGB2->CDCA8	0.8	0.8	0.8	0	0.8	0	0.9	1	15
HMGB2->CENPF	1	1	1	0	1	1	1	1	8
HMGB2->CGGBP1	0	0	0	0	0	0	0	1	2
HMGB2->CKS1B	1	1	1	0	1	0.9	1	1	8
HMGB2->DTYMK	1	1	1	0	1	1	1	1	8
HMGB2->H1FX	0	0	0	0	0	0.8	0	0.8	5
HMGB2->HENMT1	0	0	0	0	0	0	0	1	2
HMGB2->HMGN2	1	1	1	0	1	1	1	1	8
HMGB2->ILF2	0	0	0	0	0	0	0	0.8	20
HMGB2->KHDRBS1	0	0	0	0	0	0	0	0.8	20
HMGB2->KIF15	0	0	0	0	0	0	0.8	1	11
HMGB2->MAD2L2	0.8	0	0	0	0	0	0	0.9	28
HMGB2->MZT2A	1	0	0	0	0	0	0	0.8	28
HMGB2->NDUFAF3	0	0	0.8	0	0	0	0	0	3
HMGB2->NUCKS1	1	1	1	0	1	0	1	1	15
HMGB2->NUF2	0.9	0.9	0.9	0	0.9	0	0.9	0.9	15
HMGB2->PHGDH	0.9	0	0	0	1	0	0	0	9
HMGB2->PIK3C2B	0	0	0	0	0	0	0	0.8	20
HMGB2->PLEK	0	0	0	0	0	0	0	1	2
HMGB2->PMF1	0	0	0	0	0	0	0	0.8	20
HMGB2->POC1A	0	0	0.9	0	0	0	0	0.9	18
HMGB2->PTP4A2	0	0	0	0	0	0	0	1	2
HMGB2->RBM8A	0	0	0	0	0	0	0	1	2
HMGB2->RRM2	0.8	0.8	0.8	0	0.9	0	0.9	0.9	15
HMGB2->SFPQ	0	0	0	0	0	0	0	1	2
HMGB2->SPC25	1	1	1	0	1	0	1	1	15
HMGB2->STMN1	1	0.9	1	0	1	1	1	1	8
HMGB2->TMEM237	0.8	0	0	0	0	0	0	0.9	28
HMGB2->TXNDC12	0	0	0	0	0	0	0	0.8	20
HMGB2->UQCRH	0	0	0	0	0	0.9	0	0	23
HMGB2->WDR54	0	0	0.8	0	0	0	0	0	3
HMGN1->HMGN2	0	0	0	0	0	0	0	0.9	27
HMGN1->RP11-108M9.4	0	0	0	0	0	0	0	0.9	27
HMGN2->CKS1B	0	0	0	0	0	0	0	0.8	20
HMGN2->H3F3A	0	0	0	0	0	0	0	0.9	27
HMGN2->HIST2H2AA3	1	0	1	0	0	0	0	0	16
HMGN2->HIST2H2BE	0	0	0	0	0	0	0	0.9	27
HMGN2->HNRNPA3	1	1	1	0	1	0	1	1	15
HMGN2->MAGOH	0.8	0	0	0	0	0	0	0	6
HMGN2->MARCKSL1	0	0	0	0	0	0	0	0.8	20
HMGN2->MDH1	0.8	0	0	0	0	0	0	0	6
HMGN2->NBEAL1	0	0	0	0	0	0	0	0.9	27
HMGN2->PHGDH	0.9	0.9	0.9	0	0.9	0	0.9	1	15
HMGN2->PSMB2	0	0	0	0	0	0	0.8	0	10
HMGN2->PTMA	1	0.9	0.9	0	0.9	0	0.9	1	15
HMGN2->RHOA	0	0	0	0	0.8	0	0	0	9
HMGN2->SELK	0	0	0	0	0	0	0	0.8	20
HMGN2->SRP9	0	0	0	0	0	0	0	1	2
HMGN2->STMN1	1	0.9	1	0	1	0	0	1	12
HMGN2->YBX1	0.8	0	0	0	0	0	0	1	28
HMGN3->METAP1D	0	0	0	0	0	0	0	1	2
HMGN4->ANKZF1	0	0	0	0	0	0	0	0.9	27
HMGN4->MATN1-AS1	0	0	0	0	0.8	0	0	0	9
HMGN4->NR1D2	0	0	0	0	0.8	0	0	0	9
HMGN4->RCC1	0	0	0	0	0	0.8	0	0	7
HMGN4->RIMKLA	0	0	0	0	0.8	0	0	0	9
HMGN4->SMPDL3B	0.8	0	0	0	0	0	0	0	6
HMGN4->ZBTB37	0.9	0	0	0	0	0	0	0	6
HNRNPAB->CCDC28B	0	0	0	0	0	0	0	0.8	20
HOMEZ->HDAC4	0	0	0	0	0	0	0	0.8	20
HOMEZ->OSBPL10	0	0	0.8	0	0	0	0	0	3
HOMEZ->RP1-224A6.3	0	0	0.9	0	0	0	0	0	3
HOXA3->AC012360.4	0	0	0	0	0	0	0	0.9	27
HOXA3->AC079922.3	0	0	0	0	0	0	0	0.9	27
HOXA3->ARL6	0	0	0	0	0	0	0	0.9	27
HOXA3->ATP13A2	0	0	0	0	0.8	0	0	0	9
HOXA3->CCDC115	0	0	0	0	0	0	0	1	2
HOXA3->EOGT	0	0	0	0	0	0	0	0.9	27
HOXA3->GALNT3	0	0	0	0	0	0	0	0.9	27
HOXA3->ID3	0	0	0	0	0	0	0	0.8	20
HOXA3->KIAA2013	0	0	0	0	0.8	0	0	0	9
HOXA3->LARS2	0	0	0	0	0	0	0	0.9	27
HOXA3->LEPR	0	0	0	0	0	0	0	0.8	20
HOXA3->LNP1	0	0	0	0	0	0	0	0.9	27
HOXA3->PIKFYVE	0	0	0	0	0.8	0	0	0	9
HOXA3->RP11-782C8.1	0	0	0.8	0	0	0	0	0	3
HOXA3->SCYL3	0	0	0	0	0.9	0	0	0	9
HOXA3->SLC39A10	0	0	0	0	0	0	0	0.9	27
HOXA3->STAC	0	0	0	0	0.8	0	0	0	9
HOXA3->SULT1C4	0	0	0	0	0.8	0	0	0	9
HOXA3->TGFBR2	0	0	0	0	0	0	0	0.8	20
HOXA3->TNFSF4	0	0	0	0	0.8	0	0	0	9
HOXA3->TRAIP	0	0	0	0	0.8	0	0	0	9
HOXA3->WDR47	0	0	0	0	0	0	0	0.8	20
HOXA3->XIRP2	0	0	0	0	0.9	0	0	0	9
HOXA3->ZFYVE9	0	0	0	0	0	0	0	0.9	27
HOXA3->ZNF691	0	0	0	0	0	0	0	0.9	27
HOXA4->BMPR2	0	0	0.8	0	0	0	0	0	3
HOXA4->C1orf54	0	0	0	0	0.8	0	0	0	9
HOXA4->CYB5RL	0	0	0	0	0	0	0.9	0	10
HOXA4->FBXO6	0	0	0.8	0	0	0	0	0	3
HOXA4->HEG1	0	0	0	0	0	0	0	0.9	27
HOXA4->METTL6	0.8	0	0	0	0	0	0	0	6
HOXA4->MYCNOS	0	0	0	0	0.8	0	0	0.9	19
HOXA4->RP11-159G9.5	0	0	0.8	0	0	0	0	0	3
HOXA4->TCEANC2	0	0	0.8	0	0	0	0	0	3
HOXA4->WDR26	0	0	0.8	0	0	0	0	0	3
HOXA5->GOLT1A	0	0	0	0	0	0	0	1	2
HOXA5->HDGF	0	0	0	0	0	0.8	0	0	7
HOXA5->KIAA1522	0	0	0	0	0	0	0	0.9	27
HOXA5->PRRT3	0	0	0	0	0	0	0	0.9	27
HOXA5->RP11-7O11.3	0	0	0	0	0	0	0	0.8	20
HOXA6->ATP5F1	0	0	0	0	0	1	0	0	23
HOXA6->DIRC2	0	0	0	0	0	0	0	0.8	20
HOXA6->GOLT1A	0	0	0	0	0	0	0	0.9	27
HOXA6->KBTBD12	0	0	0	0	0	0	0	0.8	20
HOXA6->PXDN	0	0	0.8	0	0	0	0	0	3
HOXA6->S100A9	0	0	0	0	0	0	0	0.8	20
HOXA6->TMEM125	0	0	0	0	0	0	0	0.9	27
HOXB2->ARL6	0	0	0	0	0	0	0	0.8	20
HOXB3->C2ORF15	0	0	0	0	0.8	0	0	0	9
HOXB3->NIT1	0	0	0	0	0	0	0.9	0	10
HOXB3->RP11-423O2.5	0	0	0.8	0	0	0	0	0	3
HOXB3->RP5-1073O3.7	0	0	0	0	0.8	0	0	0	9
HOXB3->SMC6	0	0	0	0	0	0	0.8	0	10
HOXB3->XXcos-LUCA11.4	0	0	0	0	0.9	0	0	0	9
HOXB4->BBX	0	0	0	0	0	0	0.8	0	10
HOXB5->CFLAR	0	0	0	0	0	0	0.8	0	10
HOXB5->CHMP3	0	0	0	0	0.9	0	0	0	9
HOXB5->KDM5B	0	0	0	0	0	0.8	0	0	7
HOXB5->VAMP3	0	0.8	0	0	0	0	0	0	1
HOXB6->ARID1A	0	0	0	0	0	0.8	0	0	7
HOXB6->LINC00152	0	0	0	0	0	0.8	0	0	7
HOXB6->ZNF695	0	0	0	0	0.8	0	0	0	9
HSBP1->CAMTA1	0	0	0	0	0	0	0	0.9	27
HSF2->CEP97	0	0	0	0	0.8	0	0	0	9
HSP90B1->BZW1	0	0	0	0	0	0	0	0.9	27
HSP90B1->MANF	0	0	0.8	0	1	0.8	0	1	19
HSP90B1->NCL	0	0	0	0	0	0	0	0.9	27
HSP90B1->NUDC	0	0	0	0	0	0.8	0	0	7
HSP90B1->PDIA6	0	0	0	0	1	1	0.8	1	4
HSP90B1->RPIA	0	0	0	0	0	0	0	0.8	20
HSPG2->ACOX2	0	0	0	0	0	0	0	0.8	20
HSPG2->LGALS8	0	0	0	0	0	0.8	0	0	7
HSPG2->MIIP	0	0	0	0	0	0.8	0	0	7
HSPG2->PREPL	0	0	0	0	0.8	0	0	0	9
HTT->MAN1A2	0.8	0	0	0	0	0	0	0	6
HTT->RP11-196G18.23	0	0	0.8	0	0	0	0	0	3
HTT->SZT2	0	0	0.8	0	0	0	0	0	3
ICAM1->HMCES	0.8	0	0	0	0	0	0	0	6
ICAM1->SFMBT1	0.8	0	0	0	0	0	0	0	6
ICAM1->SLC30A1	0.9	0	0	0	0	0	0	0	6
ICK->RP11-299J3.8	1	0	0	0	0	0	0	0	6
ICK->SPAG16	0	0	0	0	0	0	0	0.8	20
ID1->ID2	1	0	1	0.8	1	0	0	0.9	12
ID1->MGLL	0	0	0	0	0	0	1	0	10
ID1->SCN9A	0	0	0	0	0	0	0	0.8	20
ID1->SLC25A33	0	0	0	0	0	0	0	0.8	20
ID1->TAF12	0	0	0	0	0	0	0.8	0.8	11
ID2->ATP1A1	0	0	0	1	0	0.9	0	0	14
ID2->BHLHE40	1	0	0	0	1	0	0	0.9	28
ID2->CD52	0	0	0.9	0	0	0	0	0	3
ID2->CXCR4	0.9	0	0	0	0.9	0	0	0	6
ID2->DIRC2	0	0	0	0	0	0	0	0.9	27
ID2->DUSP2	0	0	0.8	0	0	0	0	0	3
ID2->ENSA	0	0	0.9	0	0	0	0	0	3
ID2->ETV3	0	0	0.8	0	0	0	0	0	3
ID2->FOSL2	0.9	0	0.9	0	0.8	0	0	0	16
ID2->GADD45A	0.8	0	0.9	0	0.8	0	0	0	16
ID2->GNL3	1	0	0	0	0.8	0	0	0	6
ID2->HNRNPU	0	0	0	0	0	0	0	0.8	20
ID2->IRF2BP2	0	0	0	0	1	0	0	0	9
ID2->LMNA	0	0	0	0	0	0	0.8	0	10
ID2->PDE4B	1	0	0.8	0	0	0	0	0	16
ID2->PRDX1	0	0	1	0	0	0	0	0	3
ID2->PTMA	0	0	0	0	1	0	0	0	9
ID2->RGS16	0	0	0	0	0	0	0	1	2
ID2->TAF12	0	0	0	0	0	0	1	1	11
ID2->TUBA4A	0	0	0.9	0	0	0	0	0	3
ID2->YPEL5	1	0.9	0.9	0	1	0	1	1	15
ID2->ZFP36L2	1	0	0	0	0	0	0	0	6
ID3->EXOC8	0	0	0	0	0	0	0	0.8	20
ID3->MEGF6	0	0	0	0	0	0.9	0	0	23
ID3->PKP4	0	0	0	0	0	0	0	1	2
ID3->TTF2	0	0	0	0	0	0.8	0	0	7
ID3->URB2	0	0	0.8	0	0	0	0	0	3
IER3->HLX	0.8	0	0	0	0	0	0	0	6
IER3->LY75	0	0	0	0	0	0	0	0.9	27
IER3->MAP3K6	0	0	0	0	0	0	0	0.8	20
IER3->RP11-191L17.1	0	0	0	0	0	0	0	0.8	20
IER3->SRGAP3	0	0	0	0	0	0	0	0.8	20
IGF1R->NUP210	0	0	0	0	0	0.9	0	0	23
IGF1R->ZNF35	0	0	0	0	0	0	0	0.8	20
IGHMBP2->DAPL1	0.8	0	0	0	0	0	0	0	6
IGHMBP2->NABP1	0.9	0	0	0	0	0	0	0	6
IGHMBP2->RP3-455J7.4	0	0	0	0	0.8	0	0	0	9
IKBKB->EFCAB2	0	0	0	0	0	0.8	0	0	7
IKZF1->MXD1	0	0	0	0	0	0	0	0.9	27
IKZF2->C1orf186	0	0	0	0	0	0	0	0.9	27
IKZF2->C1orf216	0.8	0	0	0	0	0	0	0	6
IKZF2->GATA2	0	0	0	0	1	0	0	0	9
IKZF2->GTF2E1	0	0	0	0	0.8	0	0	0	9
IKZF2->HNRNPU-AS1	0	0	0	0	0.8	0	0	0	9
IKZF2->NR2C2	0.8	0	0	0	0	0	0	0	6
IKZF2->PSRC1	0.9	0	0	0	0	0	0	0	6
IKZF2->RP4-798A10.7	0	0	0	0	0	0	0	0.9	27
IL16->PHLDB2	0	0	0	0	0	0	0	1	2
ILK->PLEK	0	0	0	0	0	0	0	0.9	27
IMPA1->ARL5A	0	0	0	0	0	0.8	0	0	7
IMPA1->HNMT	0	0	0	0	0	0	0	0.8	20
ING3->NCK1	0	0	0	0	0	0	0	0.8	20
INPP1->RGS16	0	0	0	0	0	0	0	1	2
INPP4A->CC2D1B	0	0	0.8	0	0	0	0	0	3
INPP4A->CNIH3	0	0	0.8	0	0	0	0	0	3
INPP4A->HIST3H2A	0	0	0.8	0	0	0	0	0	3
INPP4A->INPP5B	0	0	0.8	0	0	0	0	0	3
INPP4A->ITPKB	0.9	0	0	0	0	0	0	0	6
INPP4A->PGBD2	0	0	0.8	0	0	0	0	0	3
INPP4A->PIK3C2B	0	0	0.8	0	0	0	0	0	3
INPP4A->POMGNT2	0	0	0	0	0.9	0	0	0	9
INPP4A->PTGER3	0	0	0.8	0	0	0	0	0	3
INPP4A->RP11-126K1.2	0	0	0.8	0	0	0	0	0	3
INPP4A->RP11-206L10.9	0	0	0.8	0	0	0	0	0	3
INPP4A->SLC25A44	0	0	0.8	0	0	0	0	0	3
INPP4A->TATDN2	0	0	0.8	0	0	0	0	0	3
INPP4A->ZBTB37	0	0	0	0	0.8	0	0	0	9
INPP4A->ZBTB40	0	0	0.8	0	0	0	0	0	3
INPP4B->C2orf74	0	0	0	0	0	0.8	0	0	7
INPP4B->SEMA4C	0	0	0	0	0.9	0	0	0	9
INPP4B->XPR1	0	0	0	0	0.8	0	0	0	9
INPP5A->C1orf112	0	0	0.8	0	0	0	0	0	3
INPP5A->CCDC173	0	0	0	0	0	0	0	0.8	20
INPP5A->MAP3K6	0	0	0	0	0	0	0	0.8	20
INPP5A->PCNXL2	0	0	0	0	0	0	0	0.8	20
INPP5A->TAF1A	0	0	0	0	0	0	0	0.8	20
INPP5B->DUSP19	0	0	0	0	0	0	0	0.9	27
INPP5B->PIKFYVE	0.9	0	0	0	0	0	0	0	6
INPP5B->PLCD1	0	0	0	0	0	0	0	0.8	20
INPP5D->NAB1	0	0	0	0	0	0	0	0.8	20
INPP5E->C1orf198	0.8	0	0	0	0	0	0	0	6
INPP5E->C1orf216	0	0.8	0	0	0	0	0	0	1
INPP5E->CCDC30	0	0	0	0	0	0	0	0.8	20
INPP5E->PAX8	0	0	0	0	0	0	0	0.9	27
INPP5E->PSME4	0.8	0	0	0	0	0	0	0	6
INPP5E->RP11-154H23.3	0.9	0	0	0	0	0	0	0	6
INPP5E->TMEM53	0.8	0	0	0	0	0	0	0	6
INPP5F->BARD1	0	0	0	0	0	0	0	0.8	20
INPP5J->CAPN2	0.9	0	0	0	0	0	0	0	6
INPP5J->LRRC58	0	0.9	0	0	0	0	0	0	1
INPP5J->NUP133	0	0	0	0	0	0	0.8	0	10
INPP5J->RP11-245G13.2	0.8	0	0	0	0	0	0	0	6
INPP5J->RRNAD1	0	0	0	0	0.8	0	0	0	9
INPP5J->TSGA10	0	0	0	0	0	0	0.9	0	10
INPP5J->VAMP4	0	0	0	0	0	0	0.8	0	10
INPPL1->DNAJC13	0.8	0	0	0	0	0	0	0	6
INSR->MAPRE3	0	0	0	0	0	0	0	0.8	20
INSR->PXDN	0	0	0	0	0	0	0	0.8	20
INSR->ZNF684	0	0	0	0	0	0	0.9	0	10
IRAK4->TOR1AIP2	0.8	0	0	0	0	0	0	0	6
IRF2->PTPN23	0	0	0	0	0	0	0	0.8	20
IRF2->RBM43	0.8	0	0	0	0	0	0	0	6
IRF2->RP11-271K21.11	0	0	0.8	0	0	0	0	0	3
IRF2BP1->CEP170	0	0	0	0	0	0	0.8	0	10
IRF2BP1->RP5-884G6.2	0	0	0	0	0.8	0	0	0	9
IRF3->ZBTB20	0	0	0	0	0	0	0	1	2
IRF5->BARD1	0	0	0	0	0	0	0.8	0	10
IRF5->PYGO2	0.9	0	0	0	0	0	0	0	6
IRF7->IL18R1	0	0	0	0	0	0	0	0.8	20
IRF8->AFF3	0	0	0.8	0	1	0	0	0	9
IRF8->ALMS1	0	0	0.8	0	0	0	0	0	3
IRF8->CD53	0	0	0	0	0.9	0	0	0	9
IRF8->CHAC2	0	0	0.8	0	0	0	0	0	3
IRF8->EXOG	0	0	0.8	0	0	0	0	0	3
IRF8->FASTKD2	0	0	0.8	0	0	0	0	0	3
IRF8->GBP2	0	0	0.8	0	0	0	0	0	3
IRF8->GOLPH3L	0	0	0.8	0	0	0	0	0	3
IRF8->GPX1	0	0	0	0	1	1	0	0	22
IRF8->KIAA0040	0	0	0.8	0	0	0	0	0	3
IRF8->MCL1	0	0	0	0	0.8	0	0	0	9
IRF8->PECR	0	0	0.8	0	0	0	0	0	3
IRF8->PPP1R12B	0	0	0.8	0	0	0	0	0	3
IRF8->PREPL	0	0	0.8	0	0	0	0	0	3
IRF8->PRKCZ	0	0	0.8	0	0	0	0	0	3
IRF8->RP5-827C21.4	0	0	0.8	0	0	0	0	0	3
IRF8->STK40	0	0	0.8	0	0	0	0	0	3
IRF8->TMSB10	0	0	0	0	1	0	0	0	9
IRF8->VILL	0	0	0.8	0	0	0	0	0	3
IRF8->ZBTB41	0	0	0.8	0	0	0	0	0	3
IRF8->ZFP36L2	0	0	0	0	0.8	0	0	0	9
IRF8->ZNF445	0	0	0.8	0	0	0	0	0	3
IRF9->INTS3	0	0	0	0	0	0	0.8	0	10
JAK2->EXOSC10	0	0	0	0	0	0.8	0	0	7
JAK2->GOLT1A	0	0	0	0	0	0	0	0.9	27
JAK2->RP11-656D10.3	0.8	0	0	0	0	0	0	0	6
JAK3->FCER1G	0.9	0	0	0	0	0	0	0	6
JAK3->KIAA1841	0	0	0	0	0.8	0	0	0	9
JAK3->RP11-344P13.6	0	0	0	0	0	0	0	0.8	20
JDP2->AHDC1	0	0	0	0	0	0	0	0.8	20
JDP2->ARMC9	0	0	0	0	0	0	0	0.8	20
JDP2->FBLN2	0	0	0	0.8	0	0	0	0	14
JDP2->GALNT14	0	0	0	0	0	0	0	0.9	27
JDP2->GBP1	0	0	0	0	0	0	0	0.8	20
JDP2->GBP7	0	0	0	0	0	0	0	0.8	20
JDP2->GPA33	0	0	0	0	0	0	0	0.8	20
JDP2->LINC01137	0	0	0	0	0	0	0	0.8	20
JDP2->MAPKAPK2	0	0	0	0	0	0	0	0.8	20
JDP2->MATN1-AS1	0.8	0	0	0	0	0	0	0	6
JDP2->NPHP4	0	0	0	0	0	0	0	0.8	20
JDP2->NRBP1	0	0	0	0	0	0	0	0.8	20
JDP2->PAQR7	0	0	0	0	0	0	0	0.8	20
JDP2->PCNXL2	0	0	0	0	0	0	0	0.8	20
JDP2->PIP5K1A	0.8	0	0	0	0	0	0	0	6
JDP2->ROCK2	0.9	0	0	0	0	0	0	0	6
JDP2->RP11-296O14.3	0	0	0	0	0	0	0	0.8	20
JDP2->SLC15A2	0	0	0	0	0	0	0	0.8	20
JDP2->THBS3	0	0	0	0.8	0	0	0	0	14
JDP2->ZBTB11-AS1	0	0	0	0	0	0	0	0.8	20
JMY->B4GALT4	0	0	0	0	0.9	0	0	0	9
