Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
FXR2->SPRED2	0.8	0	0	0	0	0	0	0	2
FXR2->WDR52	0	0	0	0	0	0	0	0.8	3
FYN->ADCK3	0	0	0	0	0	0.8	0	0	1
FYN->PTGER3	0	0	0	0	0	0	0	0.9	3
FYN->RP11-85F14.5	0	0	0	0	0	0	0	0.8	3
FYN->TOMM40L	0.9	0	0	0	0	0	0	0	2
GAB1->C1orf112	0	0	0	0	0.9	0	0	0	1
GAB1->C1orf159	0	0	0.8	0	0	0	0	0	1
GAB1->C1orf54	0	0	0.8	0	0	0	0	0	1
GAB1->CAPN10-AS1	0	0	0.8	0	0	0	0	0	1
GAB1->CLASP1	0	0	0	0	0	0	0	0.8	3
GAB1->GSTM2	0	0	0	0	0	0	0	0.9	3
GAB1->RP11-1223D19.1	0	0	0.8	0	0	0	0	0	1
GAB1->RP11-443B7.1	0	0	0.8	0	0	0	0	0	1
GAB1->SPEN	0.8	0	0	0	0	0	0	0	2
GAB1->ST3GAL5	0	0	0	0	1	0	0	0	1
GAB1->TMEM53	0	0	0.8	0	0	0	0	0	1
GAB1->ZBTB40	0.8	0	0	0	0	0	0	0	2
GABPA->CRYGD	0	0	0	0	0	0	0	1	3
GABPA->EAF2	0	0	0	0	0	0.8	0	0.9	3
GABPA->FBXO41	0	0	0	0	0	0	0	0.8	3
GABPA->GPN1	0	0	0	0	0	0	0	0.8	3
GABPA->LIMS1	0	0	0	0	0	0.8	0	0	1
GABPA->PBX1	0.8	0	0	0	0	0	0	0	2
GABPA->PLOD1	0	0	0	0	0	0	0	0.8	3
GABPA->RAB3GAP1	0.8	0	0	0	0	0	0	0	2
GABPA->RUNX3	0	0	0	0	0	1	0	0	1
GABPB2->ANKAR	0	0	0	0	0	0	0	0.8	3
GABPB2->RP5-827C21.4	0	0.8	0	0	0	0	0	0	1
GALNS->ABHD1	0.8	0	0	0	0	0	0	0	2
GALNS->HEATR1	0.8	0	0	0	0	0	0	0	2
GALNS->HES4	0	0	0	0	0	0	0	0.9	3
GALNS->PIK3CD	0	0	0	0	0	0	0	1	3
GALNS->TMEM125	0.8	0	0	0	0	0	0	0	2
GALNS->TMEM17	0.8	0	0	0	0	0	0	0	2
GALNS->WDR47	0.8	0	0	0	0	0	0	0	2
GATA1->AC093901.1	0.8	0	0	0	0	0	0	0	2
GATA1->CALCRL	0.8	0	0	0	0	0	0	0	2
GATA1->CAPZA1	0	0	0	0	0	0	0	0.8	3
GATA1->CERS2	0	0	0	0	0	0	0	0.9	3
GATA1->CNRIP1	0	0	0.8	0	0	0	0	0	1
GATA1->CPOX	0.9	0	0	0	0	0	0	0	2
GATA1->CSF3R	0	0	0	0	0	0	0	1	3
GATA1->HEATR5B	0.8	0	0	0	0	0	0	0	2
GATA1->LINC00152	0	0	0.8	0	0	0	0	0.9	3
GATA1->RP11-196G18.24	0.8	0	0	0	0	0	0	0	2
GATA1->RP11-319G6.1	0.8	0	0	0	0	0	0	0	2
GATA1->UROD	0	0	0	0	0	0	0	0.8	3
GATA2->FCER1A	0	0.8	0	0	0	0	1	1	3
GATA2->SLC40A1	0	0	0	0	0	0	0	1	3
GATA3->AC073283.4	0	0	0.9	0	0	0	0	0	1
GATA3->ATRIP	0	0	0	0	0	0	0	1	3
GATA3->C2ORF15	0	0	0	0	0	0	0	0.9	3
GATA3->CD96	0	0	1	0	0	0	0	0	1
GATA3->E2F2	0	0	0	0	0	0	0	0.9	3
GATA3->KIAA2018	0	0	0	0	0	0	0	1	3
GATA3->NEK11	0	0	0.9	0	0	0	0	0	1
GATA3->PPP1R21	0	0	0	0	0	0	0	1	3
GATA3->RASAL2	0	0	0	0	0	0	0	1	3
GATA3->RP11-440D17.3	0	0	0	0	0	0	0	0.9	3
GATA3->SLC16A1-AS1	0	0	0	0	0	0	0	0.9	3
GATA3->SLC30A6	0	0	0	0	0	0	0	0.8	3
GATA3->SPATA6	0	0	0	0	0	0	0	0.8	3
GATA3->SPR	0	0	0	0	0	0	0	0.9	3
GATA3->TRH	0	0	0	0	0	0	0	0.9	3
GATA3->TRIB2	0	0	0	0	0	0	0	0.9	3
GATA3->VPS54	0	0	0	0	0	0	0	0.9	3
GATA3->WDPCP	0	0	0	0	0	0	0	0.8	3
GATA3->ZBTB18	0	0	0	0	0	0	0	1	3
GATA3->ZNF502	0	0	0	0	0	0	0	1	3
GATAD1->NAV1	0.8	0	0	0	0	0	0	0	2
GATAD2A->CITED4	0	0	0.8	0	0	0	0	0	1
GATAD2B->TARS2	0	0	0	0	0	0	0	0.8	3
GEMIN4->AC012360.4	0	0	0	0	0	0	0	0.8	3
GEMIN4->RP1-92O14.3	0	0	0	0	0	0	0	0.9	3
GEMIN4->STAB1	0	0	0	0	0	0	0	0.8	3
GFI1->AC010883.5	0	0	0.8	0	0	0	0	0	1
GFI1->C1orf56	0	0	0	0	0	0	0.8	0	1
GFI1->C3orf62	0	0	0	0	0	0	0.8	0	1
GFI1->CHRM3	0	0	0	0	0	0	0.8	0	1
GFI1->CYTIP	0	0	0	0	0	0	0.8	0	1
GFI1->DNAJC27	0	0	0	0	0	0	0.8	0	1
GFI1->DSTYK	0	0	0	0	0	0	0.8	0	1
GFI1->ELMOD3	0	0	0	0	0	0	0.8	0	1
GFI1->INPP5D	0	0	0	0	0	0	0.8	0	1
GFI1->MMEL1	0	0	0	0	0	0	0.8	0	1
GFI1->NPHP3	0	0	0.8	0	0	0	0	0	1
GFI1->NUDT17	0	0	0	0	0	0	0.8	0	1
GFI1->PLA2G4A	0	0	0	0	0	0	0.8	0	1
GFI1->RAB7L1	0	0	0.8	0	0	0	0	0	1
GFI1->RBM34	0	0	0	0	0	0	0.8	0	1
GFI1->RMDN2	0	0	0	0	0	0	0.8	0	1
GFI1->RNF25	0	0	0	0	0	0	0.8	0	1
GFI1->RP11-427H3.3	0	0	0	0	0	0	0.8	0	1
GFI1->RP11-486G15.2	0	0	0	0	0	0	0.8	0	1
GFI1->SAMD13	0	0	0	0	0	0	0.8	0	1
GFI1->STAT1	0	0	0	0	0	0	0.8	0	1
GFI1->SUMF1	0	0	0	0	0	0	0.8	0	1
GFI1->TCEANC2	0	0	0	0	0	0	0.8	0	1
GFI1->TCTEX1D1	0	0	0	0	0	0	0.8	0	1
GFI1->TRAF5	0	0	0	0	0	0	0.8	0	1
GFI1->TRAK2	0	0	0	0	0	0	0.8	0	1
GFI1->WRAP73	0	0	0	0	0	0	0.8	0	1
GFI1B->ATP6V1A	0	0	0	0	0.8	0	0	0	1
GFI1B->C2orf49	0.8	0	0	0	0	0	0	0	2
GFI1B->CRTAP	0	0	0	0	0	0	0	1	3
GFI1B->MARC1	0.8	0	0	0	0	0	0	0	2
GFI1B->SMIM1	0	0	0	0	0	0	0	1	3
GMEB2->ANO10	0	0	0	0	0	0	0	0.8	3
GMEB2->CREB3L4	0	0	0	0	0	0	0.9	0	1
GMEB2->DCBLD2	0	0	0	0	0	0	0.9	0	1
GMEB2->DHCR24	0.9	0	0	0	0	0	0	0	2
GMEB2->DVL1	0	0	0.9	0	0	0	0	0	1
GMEB2->HMGN2	0	0	0	0.8	0	0	0	0	1
GMEB2->LMNA	0	0	0	0	0	0	0.8	0	1
GMEB2->MIB2	0	0	0	0	0	0	0.8	0	1
GMEB2->RP11-395A13.2	0	0.8	0	0	0	0	0	0	1
GMEB2->TAL1	0	0	0	0	0	0	0	0.8	3
GMEB2->TBCE	0	0	0	0	0	0	0.9	0	1
GNS->ADAM17	0	0	0	0	0	0	0	0.8	3
GNS->NUP133	0.9	0	0	0	0	0	0	0	2
GNS->RN7SL832P	0	0	0	0	0.9	0	0	0	1
GNS->RP3-455J7.4	0	0	0	0	0	0	0	0.8	3
GNS->SETDB1	0.8	0	0	0	0	0	0.9	0	2
GON4L->SULT1C4	0	0	0	0	0	0	0	0.9	3
GTF2A1->FAM63A	0	0	0.8	0	0	0	0	0	1
GTF2A1->GSK3B	0	0	0	0.8	0	0	0	0	1
GTF2A1->LRRC8C	0	0	0	0.8	0	0	0	0	1
GTF2A1->NIF3L1	0.8	0	0	0.8	0	0	0	0	2
GTF2A1->PREPL	0	0	0	0.8	0	0	0	0	1
GTF2A1->SCMH1	0	0	0	0.8	0	0	0	0	1
GTF2A1->SLC39A10	0	0	0	0.8	0	0	0	0	1
GTF2A1->SLC40A1	0	0	0.9	0	0	0	0	0	1
GTF2A1->TOE1	0	0	0	0.8	0	0	0	0	1
GTF2A1->TP73-AS1	0	0	0	0.8	0	0	0	0	1
GTF2A1->TPRG1L	0	0	0	0.8	0	0	0	0	1
GTF2A1->ZRANB3	0	0	0	0.8	0	0	0	0	1
GTF2A2->EIF5B	0	0	0	0	0	0	0	0.9	3
GTF2E1->CSTA	0	0	0	0	0.8	0	0	0	1
GTF2E1->DUSP19	0	0	0.8	0	0	0	0	0	1
GTF2E1->IKZF2	0	0	0	0	0.8	0	0	0	1
GTF3A->GUK1	0	0	0	0	0	0	0	0.9	3
GTF3A->YBX1	0	0	0	0	0	0	0	1	3
GTF3C3->PPP1CB	0	0	0	0	0	0	0	0.9	3
GTF3C4->GLYCTK	0.8	0	0	0	0	0	0	0	2
GTF3C4->IFFO2	1	0	0	0	0	0	0	0	2
GYS1->APLF	0	0	0	0	0	0.8	0	0	1
GYS1->CCDC121	0	0	0.8	0	0	0	0	0	1
GYS1->CHST13	0	0.8	0	0	0	0	0	0	1
GYS1->EGLN1	0	0	0.8	0	0	0	0	0	1
GYS1->IKBKE	0	0.9	0	0	0	0	0	0	1
GYS1->MUC1	0	0	0	0	0	0.9	0	0	1
GYS1->PLEKHA3	0	0	0	0	0	0.8	0	0	1
GYS1->RP11-285F7.2	0	0	0.8	0	0	0	0	0	1
GYS1->S100A9	0	0	0.8	0	0	0	0	0	1
GZF1->BTG2	0	0	0	0	0	0	0.9	0	1
GZF1->CCDC173	0.8	0	0	0	0	0	0	0	2
GZF1->KBTBD12	0.9	0	0	0	0	0	0	0	2
GZF1->PTPN23	0	0	0	0	0	0	0.8	0	1
GZF1->RRAGC	0	0	0	0	0	0	0.9	0	1
GZF1->SEC61A1	0	0	0	0	0	0	0.8	0	1
GZF1->TNS1	0.8	0	0	0	0	0	0	0	2
GZF1->TRAF5	0	0	0	0	0	0	0.9	0	1
H1F0->H1FX	0	0	0	0	0	0	0	1	3
HCK->CHCHD5	0	0	0	0	0	0.8	0	0	1
HCK->DHFRL1	0	0	0.8	0	0	0	0	0	1
HCK->FKBP7	0	0	0.8	0	0	0	0	0	1
HDAC11->ASPM	0	0.8	0	0	0	0	0	0	1
HDAC11->ATXN7L2	0	0	0	0	0	0	0	0.9	3
HDAC11->BLZF1	0	0.8	0	0	0	0	0	0	1
HDAC11->LCLAT1	0.8	0	0	0	0	0	0	0	2
HDAC11->RP11-484K9.4	0	0	0	0	0	0	0	0.8	3
HDAC11->TATDN3	0	0	0	0	0	0	0.8	0	1
HDAC4->C2orf42	0	0	0	0	0	0	0	0.8	3
HDAC4->KIF3C	0.8	0	0	0	0	0	0	0	2
HDAC4->MREG	0	0	0.9	0	0	0	0	0	1
HDAC4->NOTCH2	0.8	0	0	0	0	0	0	0	2
HDAC5->PIGM	0	0	0	0	0	0	0	0.8	3
HDAC5->USP37	0	0	0	0	0	0	0	0.8	3
HDAC9->FAM72D	0	0	0.9	0	0	0	0	0	1
HDAC9->RCAN3	0	0	0	0	0	0	0	0.9	3
HDAC9->TATDN2	0.8	0	0	0	0	0	0	0	2
HDAC9->THEMIS2	0	0	0	0	0	0.8	0	0	1
HDHD1->ATG16L1	0.9	0	0	0	0	0	0	0	2
HDHD1->ATIC	0	0	0.9	0	0	0	0	0	1
HDHD1->C1orf35	0	0	0.9	0	0	0	0	0	1
HDHD1->CCNYL1	0	0	0.8	0	0	0	0	0	1
HDHD1->DHDDS	0.8	0	0	0	0	0	0	0	2
HDHD1->DVL1	0	0	0.9	0	0	0	0	0	1
HDHD1->FAM178B	0	0	0.9	0	0	0	0	0	1
HDHD1->GPR35	0.9	0	0	0	0	0	0	0	2
HDHD1->LDLRAD2	0.8	0	0	0	0	0	0	0	2
HDHD1->MAP4K3	0	0	0.8	0	0	0	0	0	1
HDHD1->RAB7L1	0	0	0	0	0.8	0	0	0	1
HDHD1->RNF25	0	0	0	0	0.9	0	0	0	1
HDHD1->RP11-134G8.7	0.9	0	0	0	0	0	0	0	2
HDHD1->SMIM1	0	0	0.8	0	0	0	0	0	1
HDHD1->ZNF672	0	0	0.9	0	0	0	0	0	1
HDHD3->C3orf38	0	0.9	0	0	0	0	0	0	1
HDHD3->FAM178B	0	0	0	0	0	0	0	1	3
HDHD3->NGLY1	0	0	0	0	0	0	0	0.8	3
HECTD4->EIF2B3	0	0	0	0	0	0	0	0.8	3
HECTD4->PEX14	0.8	0	0	0	0	0	0	0	2
HECTD4->TINAGL1	0	0	0	0	0	0	0	0.8	3
HES1->ABHD5	0	0	0	0	0	0	0	0.8	3
HES1->AHSA2	0	0	0	0	0	0	0	0.8	3
HES1->ALMS1	0	0	0	0	0	0	0	0.8	3
HES1->AMPD2	0	0	0	0	0	0	0	0.8	3
HES1->ANKZF1	0	0	0	0	0	0	0	0.8	3
HES1->CEP85	0	0	0	0	0	0	0	0.8	3
HES1->CHPF	0	0	0	0	0	0	0	0.8	3
HES1->CMPK2	0	0	0	0	0	0	0	0.8	3
HES1->DGUOK-AS1	0	0	0	0	0	0	0	0.8	3
HES1->DOCK7	0	0	0	0	0	0	0	0.8	3
HES1->FAM126B	0	0	0	0	0	0	0	0.8	3
HES1->GLS	0	0	0	0	0	0	0	0.8	3
HES1->GTF2E1	0	0	0	0	0	0	0	0.8	3
HES1->HECTD3	0.8	0	0	0	0	0	0	0	2
HES1->LINC00853	0	0	0	0	0	0	0	0.8	3
HES1->MARC1	0	0	0	0	0.8	0	0	0	1
HES1->MYLK-AS1	0	0	0	0	0	0	0	0.8	3
HES1->NBPF14	0	0	0	0	0	0	0	0.8	3
HES1->OSGEPL1	0	0	0	0	0.8	0	0	0	1
HES1->OXSM	0	0	0	0	0	0	0	0.8	3
HES1->PANK4	0	0	0	0	0.8	0	0	0	1
HES1->PAPOLG	0	0	0	0	0	0	0	0.8	3
HES1->PRDM2	0	0	0	0	0	0	0	0.8	3
HES1->PREPL	0	0	0	0	0	0	0	0.8	3
HES1->PRUNE	0	0	0	0	0	0	0	0.8	3
HES1->RASSF5	0	0	0	0	0	0	0	0.8	3
HES1->RBM34	0	0	0	0	0	0	0	0.8	3
HES1->RLF	0	0	0	0	0	0	0	0.8	3
HES1->RMDN2	0	0	0	0	0	0	0	0.8	3
HES1->RP11-268J15.5	0	0	0	0	0.8	0	0	0	1
HES1->RP11-7O11.3	0.8	0	0	0	0	0	0	0	2
HES1->RP4-612B15.3	0	0	0	0	0	0	0	0.8	3
HES1->SAP130	0	0	0	0	0.8	0	0	0	1
HES1->SUCO	0	0	0	0	0	0	0	0.8	3
HES1->SYDE2	0	0	0	0	0	0	0	0.8	3
HES1->TDRKH	0	0	0	0	0	0	0	0.8	3
HES1->TTL	0	0	0	0	0	0	0	0.8	3
HES1->ZNF124	0	0	0	0	0	0	0	0.8	3
HES1->ZNF672	0	0	0	0	0	0	0	0.8	3
HES1->ZNF804A	0	0	0	0	0	0	0	0.8	3
HES4->ABL2	0	0	0	0	0	0	0	0.8	3
HES4->AC062029.1	0.8	0	0	0	0	0	0	0	2
HES4->AC096772.6	0	0	0	0	0.8	0	0	0	1
HES4->ACTR8	0	0	0	0	0	0	0	0.8	3
HES4->AK4	0	0	0	0	0	0	0	0.9	3
HES4->ALDH4A1	0	0	0	0	0	0	0	0.8	3
HES4->CENPL	0	0	0	0	0	0	0	0.9	3
HES4->CEP68	0	0	0	0	0	0	0	0.8	3
HES4->CSF1	0	0	0	0	0	0	0	0.9	3
HES4->CTBS	0	0	0	0	0	0	0	0.9	3
HES4->DDAH1	0	0	0	0	0	0	0	0.8	3
HES4->ETV3	0	0	0	0	0	0	0	0.9	3
HES4->EXOSC10	0	0	0	0	0.8	0	0	0.8	3
HES4->FCRLB	0.8	0	0	0	0	0	0	0	2
HES4->GLT8D1	0	0	0	0	0	0	0	0.9	3
HES4->HOOK1	0	0	0	0	0	0	0	0.9	3
HES4->HS6ST1	0	0	0	0	0	0	0	0.8	3
HES4->KIAA1407	0	0	0	0	0	0	0	0.9	3
HES4->KIF15	0	0	0	0	0	0	0	1	3
HES4->LRIG2	0	0	0	0	0	0	0	0.9	3
HES4->NT5DC2	0	0	0	0	0	0	0	0.9	3
HES4->PIK3CD	0	0	0	0	0	0	0	0.9	3
HES4->RBM6	0	0	0	0	0	0	0	0.8	3
HES4->RP11-108M9.4	0	0	0	0	0	0	0	0.9	3
HES4->RP11-156E8.1	0.8	0	0	0	0	0	0	0	2
HES4->RP11-488L18.10	0	0	0	0	0	0	0	0.9	3
HES4->RP11-554J4.1	0	0	0	0	0	0	0	0.8	3
HES4->RP5-886K2.3	0	0	0	0	0	0	0	0.9	3
HES4->SPOPL	0	0	0	0	0	0	0	0.9	3
HES4->SUCO	0	0	0	0	0	0	0	0.9	3
HES4->SYNC	0	0	0	0	0	0	0	0.9	3
HES4->TMEM87B	0	0	0	0	0	0	0	0.9	3
HES4->TRANK1	0	0	0	0	0	0	0	0.9	3
HES4->UBQLN4	0	0	0	0	0	0	0	0.9	3
HES4->WDPCP	0	0	0	0	0.8	0	0	0	1
HES6->ARNT	0.9	0	0	0	0	0	0	0	2
HES6->GMPPA	0.9	0	0	0	0	0	0	0	2
HES6->LINC00954	0.9	0	0	0	0	0	0	0	2
HES6->RHCE	0	0	0	0	0.8	0	0	0	1
HES6->RP11-731C17.2	0.8	0	0	0	0	0	0	0	2
HES6->SCRN3	0.8	0	0	0	0	0	0	0	2
HES6->ZNF687	0.9	0	0	0	0	0	0	0	2
HESX1->ACAP3	0.9	0	0	0	0	0	0	0.9	3
HESX1->KIAA1715	0	0	0	0	0	0	0	0.8	3
HESX1->PLCL2	0	0	0	0	0	0	0	0.9	3
HEXIM1->EVI5	0.8	0	0	0	0	0	0	0	2
HEXIM1->FCRLB	0.9	0	0	0	0	0	0	0	2
HEXIM1->PREPL	0.8	0	0	0	0	0	0	0	2
HEXIM1->RHCE	0.9	0	0	0	0	0	0	0	2
HEXIM1->RP11-267N12.3	0	0	0.9	0	0	0	0	0	1
HEXIM1->ZBTB7B	0.8	0	0	0	0	0	0	0	2
HIC2->ABCB10	0	0	0	0	0	0	0	0.9	3
HIC2->ASB1	0.8	0	0	0	0	0	0	0	2
HIC2->KBTBD12	0.8	0	0	0	0	0	0	0	2
HIC2->RP11-301O19.1	0.9	0	0	0	0	0	0	0	2
HIC2->RP11-533E19.7	0.8	0	0	0	0	0	0	0	2
HIC2->RSBN1	0	0	0	0	0.9	0	0.9	0	1
HIC2->TUSC2	0	0	0	0	0.8	0.9	0.9	0.9	3
HINFP->ARHGAP15	0	0	0	0	0	0.8	0	0	1
HINFP->ATP8B2	0.8	0	0	0	0	0	0	0	2
HINFP->CGGBP1	0	0	0	0	0	0	0	0.9	3
HINFP->GTF3C2	0	0	0	0	0	0	0	0.8	3
HINFP->MCM6	0	0	0	0	0	0	0	0.8	3
HINFP->RP11-504P24.8	0	0	0.8	0	0	0	0	0	1
HINFP->TMCC1-AS1	0	0	0.8	0	0	0	0	0	1
HIPK1->IDH1	0	0	0	0	0	0	0	0.9	3
HIST1H1B->CDKN2C	0	0	0	0	0	0	0	0.9	3
HIST1H1B->E2F2	0	0	0	0	1	0	0	0.8	3
HIST1H1B->SPC25	0	0	0	0	0.8	1	0.8	1	3
HIST1H1C->H1FX	0	0	0	0	0	0	0	0.9	3
HIST1H1D->GPX1	0	0	0	0	0	0	0	1	3
HIST1H1D->HIST2H2AC	0	0	0	0	0	0	1	1	3
HIST1H1D->KIF15	0	0	0	0	0	0	0	0.8	3
HIST1H2BC->ANAPC1	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->ARID1A	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->ATP6V1A	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->ATR	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->CAD	0	0	0.8	0	0	0	0	0	1
HIST1H2BC->CEP350	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->CHST10	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->DCAF17	0	0	0.8	0	0	0	0	0	1
HIST1H2BC->DENND6A	0	0	0.8	0	0	0	0	0	1
HIST1H2BC->DEPDC1	0	0	0	0	0	0.9	0	0	1
HIST1H2BC->DNAJB4	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->EDEM1	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->FAHD2B	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->GBP3	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->GLYCTK	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->HAAO	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->HECTD3	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->HMGCL	0.9	0	0	0	0	0	0	0	2
HIST1H2BC->ICA1L	0	0	0	0	0	0.8	0	0	1
HIST1H2BC->IPP	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->MBD5	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->MTRNR2L12	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->MUC1	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->NISCH	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->PEX14	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->PINK1	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->PPOX	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->PSD4	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->RNPC3	0	0.8	0	0	0	0	0	0	1
HIST1H2BC->RP11-65I12.1	0	0	0	0	0.9	0	0	0	1
HIST1H2BC->RP3-455J7.4	0	0	0.8	0	0	0	0	0	1
HIST1H2BC->RRM2	0	0	0	0	0	0.8	0	0	1
HIST1H2BC->SLC27A3	0	0	0.8	0	0	0	0	0	1
HIST1H2BC->SLC40A1	0	0	0	0	0	0.8	0	0	1
HIST1H2BC->TRIB2	0	0	0.9	0	0	0	0	0	1
HIST1H2BC->ZBTB40	0	0.9	0	0	0	0	0	0	1
HIST1H2BC->ZNF148	0	0.8	0	0	0	0	0	0	1
HIST1H2BD->PPP3R1	0	0	0	0	0	0.8	0	0	1
HIST1H2BD->RP11-214N9.1	0	0	0	0	0.8	0	0	0	1
HIST1H2BG->AP4B1	0	0	0	0	0.8	0	0	0	1
HIST1H2BG->BPNT1	0	0	0	0	0	0	0.8	0	1
HIST1H2BG->CHAC2	0	0	0	0	0.9	0	0	0	1
HIST1H2BG->FNBP1L	0	0	0	0	0.9	0	0	0	1
HIST1H2BG->HEG1	0	0	0	0	0.9	0	0	0	1
HIST1H2BG->IFT172	0	0	0	0	0.8	0	0	0	1
HIST1H2BG->PAX8	0	0	0	0	0.9	0	0	0	1
HIST1H2BG->RP11-708J19.1	0	0	0	0	0.8	0	0	0	1
HIST1H2BG->RP11-755B10.4	0	0	0	0	0.8	0	0	0	1
HIST1H2BG->RP5-1007M22.2	0	0	0	0	0.9	0	0	0	1
HIST1H2BG->TNFAIP8L2	0	0	0	0	0.9	0	0	0	1
HIST1H2BH->ALAS1	0	0	0	0	0	0	0.8	0	1
HIST1H2BH->CITED4	0	0	0	0	0	0	1	0	1
HIST1H2BJ->EIF4E3	0	0	0	0	0	0.9	0	0	1
HIST1H2BJ->LIN9	0	0	0	0	0	0	0	0.8	3
HIST1H2BJ->LRRC47	0	0	0	0	0	0.8	0	0	1
HIST1H2BJ->OSGEPL1-AS1	0	0	0	0	1	0	0	0	1
HIST1H2BJ->RP11-533E19.7	0	0	0	0	0	0	0	0.8	3
HIST1H2BJ->RP11-640M9.1	0	0	0	0	1	0	0	0	1
HIST1H2BJ->TTC30B	0	0	0	0	0.9	0	0	0	1
HIST1H2BN->CC2D1B	0	0	0	0	1	0	0	0	1
HIST1H2BN->CDC42BPA	0	0	0	0	0.8	0	0	0	1
HIST1H2BN->ELMOD3	0	0	0	0	0.8	0	0	0	1
HIST1H2BN->FAM171B	0.8	0	0	0	0	0	0	0	2
HIST1H2BN->OSGEPL1-AS1	0	0	0	0	0.8	0	0	0	1
HIST1H2BN->PLCD1	0.9	0	0	0	0	0	0	0	2
HIST1H2BN->RP11-191L17.1	0.8	0	0	0	0	0	0	0	2
HIST1H2BN->SACM1L	0	0	0	0	0	0.8	0	0	1
HIST1H2BN->SMIM1	0	0	0	0	0.8	0	0	0	1
HIST1H2BN->TTC30B	0	0	0	0	0.9	0	0	0	1
HIST1H2BN->WDR5B	0	0	0	0	0.8	0	0	0	1
HIST1H2BN->ZYG11B	0	0	0	0	0.8	0	0	0	1
HIST2H2BE->HIST2H2AA3	0	0	0.8	0	0	0	0	1	3
HIST2H2BE->ST3GAL5	0	0	0	0	0	0	0	0.9	3
HIVEP1->AFF3	0.9	0	0	0	0	0	0	0	2
HIVEP1->CDCA7	0	0	0	0	0	0	0	0.8	3
HIVEP1->CITED4	0	0	0	0	0	0	0	0.8	3
HIVEP1->GMCL1	0	0	0	0	0	0	1	0	1
HIVEP1->GSTM3	0	0	0	0	0	0.8	1	0.9	3
HIVEP1->HAX1	0	0	0	0	0.8	0.9	0.9	0.9	3
HIVEP1->IKZF2	0.9	0	0	0	0	0	0	0	2
HIVEP1->KCNA3	0	0	0.8	0	0	0	0	0	1
HIVEP1->MAPRE3	0	0	0	0	0	0	0	0.8	3
HIVEP1->MUTYH	0.8	0	0	0	0	0	0	0	2
HIVEP1->NPHP3	0	0	0.8	0	0	0	0	0	1
HIVEP1->PDE4DIP	0	0	0.8	0	0	0	0	0	1
HIVEP1->PSRC1	0	0	0.8	0	0	0	0	0	1
HIVEP1->RP11-382D12.2	0	0	0.8	0	0	0	0	0	1
HIVEP2->CCNT2	0	0	0	0	0	0.9	0	0.9	3
HIVEP2->CHMP3	0	0	0	0	0	0.8	0	0	1
HIVEP2->CRYZ	0.9	0	0	0	0	0	0	0	2
HIVEP2->EFHD2	0.9	0	0	0	0	0	0	0	2
HIVEP2->ETNK2	0.8	0	0	0	0	0	0	0	2
HIVEP2->EYA3	0.9	0	0	0	0	0	0	0	2
HIVEP2->FCER1G	1	0	0	0	0	0	0	0	2
HIVEP2->GLRX2	0	0	0.9	0	0	0	0	0	1
HIVEP2->HAX1	0	0	0	0	0	0.8	0.8	0	1
HIVEP2->KCNA3	0	0	0	0	0	0	0	0.9	3
HIVEP2->MOGS	0.9	0	0	0	0	0	0	0	2
HIVEP2->PDZK1IP1	0.8	0	0	0	0	0	0	0	2
HIVEP2->RFT1	0.8	0	0	0	0	0	0	0	2
HIVEP2->RP11-395L14.4	0.8	0	0	0	0	0	0	0	2
HIVEP2->RP11-568N6.1	0.9	0	0	0	0	0	0	0	2
HIVEP2->SASS6	0.8	0	0	0	0	0	0	0	2
HIVEP2->STEAP3	0.9	0	0	0	0	0	0	0	2
HIVEP2->TATDN3	0.9	0	0	0	0	0	0	0	2
HIVEP2->TSGA10	0.8	0	0	0	0	0	0	0	2
HIVEP2->TTLL4	0.9	0	0	0	0	0	0	0	2
HIVEP2->VAMP4	0.8	0	0	0	0	0	0	0	2
HIVEP2->ZBED6	0.8	0	0	0	0	0	0	0	2
HIVEP3->TAGLN2	0	0	0	0	0	0	0.8	0.9	3
HIVEP3->THEMIS2	0	0	0	0	0	0	0	0.8	3
HKR1->EFCAB7	0	0	0	0	0	0	0	0.9	3
HKR1->HHAT	0	0	0	0	0	0	0	1	3
